ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,Tickets_Resolvidos,Tickets_Resolvidos_No_Prazo,Tempo_Medio_Atendimento_Minutos,Porcentagem_Reducao_Custos,Porcentagem_Aumento_Conversao_Apos_Melhorias,Max_Bugs_Criticos
444822,Amanda Sousa,TI,pleno,2023-05-29,1,20.0,303.0,34.0,7.414000000000001,10.879,11.0
158172,Cauê Sá,TI,pleno,2022-07-02,11,191.0,1.0,9.0,4.961,7.436,2.0
373809,Sr. Valentim Pereira,TI,pleno,2015-07-15,13,83.0,189.0,22.0,13.838,13.431000000000004,9.0
393891,Manuela Caldeira,TI,pleno,2023-02-19,10,50.0,298.0,35.0,13.97,14.157,8.0
444509,Enrico Almeida,TI,pleno,2016-02-10,8,272.0,250.0,77.0,0.121,8.283000000000001,11.0
976997,Otto Cunha,TI,pleno,2022-04-05,13,37.0,33.0,45.0,7.227000000000001,2.486,3.0
653797,Dra. Maria Julia da Rocha,TI,pleno,2016-12-02,2,19.0,201.0,36.0,3.3440000000000003,15.037,6.0
260534,Ana Cecília Silveira,TI,pleno,2018-08-10,14,19.0,246.0,73.0,5.291,3.4320000000000004,2.0
88128,Dr. Paulo Abreu,TI,pleno,2020-08-02,3,302.0,250.0,24.0,12.452000000000002,2.5850000000000004,8.0
194337,Maria Luísa das Neves,TI,pleno,2020-04-25,2,135.0,8.0,13.0,11.462000000000002,10.769,4.0
140620,Heitor Caldeira,TI,pleno,2015-10-23,10,133.0,115.0,64.0,15.510000000000002,2.9040000000000004,9.0
961503,Vitor Hugo Sá,TI,pleno,2017-11-12,8,286.0,289.0,88.0,7.876000000000001,9.922,5.0
681282,Marina Vargas,TI,pleno,2019-08-15,6,16.0,261.0,30.0,4.785,1.892,7.0
960418,Alexandre Sales,TI,pleno,2017-10-29,3,46.0,189.0,23.0,5.9510000000000005,3.058,5.0
493436,Srta. Allana Fogaça,TI,pleno,2019-05-04,13,310.0,92.0,44.0,15.554000000000002,12.177,4.0
70427,Ana Sophia Jesus,TI,pleno,2017-09-11,4,108.0,293.0,77.0,7.876000000000001,9.834,1.0
110288,Srta. Alexia Freitas,TI,pleno,2021-11-30,1,9.0,102.0,20.0,15.158,0.781,2.0
98664,Luiz Gustavo da Rocha,TI,pleno,2015-05-19,3,240.0,124.0,3.0,8.668000000000001,2.2220000000000004,7.0
100115,Dra. Maria Laura Nascimento,TI,pleno,2018-01-08,12,183.0,207.0,26.0,13.497,6.050000000000001,9.0
510306,Srta. Camila Pires,TI,pleno,2021-08-29,14,321.0,134.0,68.0,7.667000000000001,9.724,3.0
882889,Felipe Rezende,TI,pleno,2018-02-09,12,128.0,146.0,58.0,10.351,15.301000000000002,2.0
405350,Henrique Ferreira,TI,pleno,2020-11-24,9,135.0,29.0,48.0,0.132,11.121,4.0
786766,Arthur Melo,TI,pleno,2019-04-02,14,93.0,68.0,51.0,4.774,4.829,11.0
399000,Srta. Raquel Araújo,TI,pleno,2020-05-20,9,162.0,101.0,44.0,7.502000000000001,0.99,5.0
391227,Gabriela Vasconcelos,TI,pleno,2021-07-27,2,264.0,134.0,2.0,1.408,4.301,2.0
703182,Isabela Câmara,TI,pleno,2018-10-11,11,35.0,182.0,22.0,0.253,5.665000000000001,2.0
127291,Gael Pimenta,TI,pleno,2018-02-06,12,227.0,298.0,45.0,13.871,14.498,5.0
881187,Calebe Câmara,TI,pleno,2021-04-25,11,166.0,283.0,81.0,14.509,14.586,2.0
235501,Dra. Hellena Ribeiro,TI,pleno,2022-12-27,15,249.0,327.0,17.0,9.548,12.925,5.0
994050,Francisco Leão,TI,pleno,2015-11-27,11,168.0,270.0,61.0,11.308,9.504,1.0
723392,Dra. Maria Fernanda Pimenta,TI,pleno,2021-12-02,3,35.0,289.0,3.0,7.909000000000001,9.867,3.0
211852,Ana Cecília Andrade,TI,pleno,2015-12-03,1,2.0,258.0,95.0,5.566,13.222,5.0
84417,Agatha Fogaça,TI,pleno,2018-07-03,5,260.0,56.0,19.0,5.247,14.861,3.0
219483,Alícia Pastor,TI,pleno,2023-03-04,8,99.0,272.0,63.0,11.418,8.525,7.0
491741,Agatha Pastor,TI,pleno,2016-07-15,1,325.0,56.0,39.0,12.023,13.871,3.0
924604,Ana Liz Cardoso,TI,pleno,2017-03-23,2,19.0,154.0,12.0,10.824,0.451,3.0
458078,Matheus Caldeira,TI,pleno,2019-04-10,5,77.0,27.0,81.0,6.875000000000001,6.9190000000000005,1.0
494592,Bárbara Pastor,TI,pleno,2021-01-21,6,39.0,113.0,46.0,6.424,7.271000000000001,0.0
414897,Rafaela Novais,TI,pleno,2023-02-04,3,289.0,61.0,62.0,14.982,12.903000000000002,2.0
337754,João Pedro Leão,TI,pleno,2016-02-17,9,267.0,26.0,90.0,12.166000000000002,9.504,1.0
472577,Isabel Aparecida,TI,pleno,2021-07-18,12,210.0,138.0,58.0,6.831,4.6530000000000005,1.0
125686,Caroline Rocha,TI,pleno,2020-04-25,6,28.0,159.0,62.0,4.829,13.387,3.0
376234,Sr. Kevin Nunes,TI,pleno,2021-12-28,7,239.0,45.0,82.0,1.309,9.988,7.0
224505,Nicole Viana,TI,pleno,2020-02-14,3,163.0,33.0,30.0,15.059,14.784,3.0
808043,Sr. Noah Pacheco,TI,pleno,2017-07-13,13,23.0,86.0,33.0,3.19,13.640000000000002,3.0
36753,Maria Helena Costela,TI,pleno,2020-04-07,3,70.0,203.0,69.0,0.902,16.478,6.0
887543,Nathan Almeida,TI,pleno,2023-05-13,10,62.0,270.0,64.0,2.4640000000000004,7.249,11.0
581254,Ágatha Freitas,TI,pleno,2019-09-02,12,316.0,247.0,85.0,0.374,11.572,6.0
451162,Cecilia Leão,TI,pleno,2023-03-26,13,225.0,104.0,4.0,12.892,11.979,6.0
308298,Dra. Emilly da Conceição,TI,pleno,2022-11-20,11,172.0,211.0,95.0,10.967000000000002,6.71,9.0
503331,Dra. Antonella Santos,TI,pleno,2016-01-19,12,146.0,40.0,88.0,3.2670000000000003,15.664,3.0
564879,Daniela Barros,TI,pleno,2016-12-07,7,211.0,231.0,64.0,1.529,2.8600000000000003,2.0
548535,Dr. Rhavi Rodrigues,TI,pleno,2017-04-12,9,122.0,25.0,90.0,3.2230000000000003,7.744000000000001,5.0
521661,Sr. Luiz Fernando Cirino,TI,pleno,2018-05-03,5,8.0,259.0,96.0,8.591000000000001,10.021,2.0
864220,Murilo Cardoso,TI,pleno,2018-05-02,4,199.0,161.0,82.0,2.0240000000000005,3.4650000000000003,2.0
170423,Miguel Santos,TI,pleno,2023-10-13,12,242.0,135.0,78.0,9.075,9.152,2.0
605511,Valentina da Conceição,TI,pleno,2022-11-25,10,81.0,155.0,84.0,0.264,13.915,9.0
233852,Levi Costela,TI,pleno,2023-05-17,4,33.0,280.0,85.0,16.478,8.107000000000001,7.0
404365,Ana da Rocha,TI,pleno,2021-02-14,14,214.0,260.0,15.0,8.723,4.312,4.0
588522,Sr. Diego Pimenta,TI,pleno,2020-11-29,12,199.0,83.0,67.0,2.3100000000000005,6.589,2.0
935844,Sra. Evelyn Casa Grande,TI,pleno,2018-05-12,4,216.0,11.0,37.0,8.602,10.835,8.0
671879,Mirella Novais,TI,pleno,2022-01-01,3,172.0,74.0,90.0,4.862,1.078,1.0
81112,Brayan Rezende,TI,pleno,2021-03-19,11,238.0,267.0,70.0,14.179000000000002,11.198,3.0
453189,Yasmin Viana,TI,pleno,2023-10-18,1,152.0,204.0,33.0,1.6610000000000005,13.695,2.0
450833,Sr. Henrique Dias,TI,pleno,2022-11-25,12,88.0,52.0,22.0,3.850000000000001,3.443,8.0
850335,Dante Barbosa,TI,pleno,2016-03-26,4,292.0,57.0,83.0,11.880000000000004,11.143000000000002,2.0
968089,Dr. Igor Melo,TI,pleno,2019-10-13,11,102.0,180.0,23.0,1.1550000000000002,11.561,6.0
115543,Luigi Dias,TI,pleno,2022-11-23,6,203.0,182.0,57.0,6.644000000000001,7.843000000000001,3.0
397227,Maria Vitória Abreu,TI,pleno,2022-11-17,14,214.0,35.0,79.0,3.707,10.769,5.0
333821,Ana Vitória Machado,TI,pleno,2018-06-04,7,201.0,199.0,37.0,9.152,9.779000000000002,6.0
760164,Alice Andrade,TI,pleno,2019-11-05,7,297.0,110.0,83.0,0.209,1.4300000000000002,6.0
792573,Aurora Teixeira,TI,pleno,2023-08-09,6,8.0,167.0,74.0,3.135,8.36,8.0
324595,Olívia Pimenta,TI,pleno,2017-04-16,11,5.0,223.0,36.0,2.431,6.6770000000000005,9.0
866770,Sra. Maria Fernanda Lopes,TI,pleno,2023-08-20,3,27.0,161.0,80.0,4.488,12.848,8.0
824756,Maya Costela,TI,pleno,2023-11-02,10,34.0,88.0,63.0,11.836,13.475,2.0
137383,Nina da Cunha,TI,pleno,2021-06-05,5,272.0,220.0,7.0,1.1110000000000002,15.334,2.0
159960,Srta. Jade Viana,TI,pleno,2023-12-07,1,287.0,22.0,2.0,1.298,4.433000000000001,5.0
442753,Theodoro Mendes,TI,pleno,2022-05-03,7,53.0,81.0,55.0,15.653000000000002,1.0120000000000002,5.0
514470,Maria Vitória Costa,TI,pleno,2019-01-14,10,258.0,165.0,44.0,6.820000000000001,4.862,0.0
483979,Srta. Lavínia Rios,TI,pleno,2022-07-30,1,231.0,152.0,82.0,13.728000000000002,5.390000000000001,3.0
737150,Dr. Ravi Lucca da Mota,TI,pleno,2015-11-16,1,50.0,321.0,82.0,5.324,1.7160000000000002,0.0
825636,Gabriela Azevedo,TI,pleno,2016-04-15,4,277.0,125.0,57.0,11.803,13.178,4.0
587106,Yuri Borges,TI,pleno,2016-07-08,4,238.0,92.0,25.0,0.495,15.279000000000002,2.0
626203,Davi Miguel Mendonça,TI,pleno,2015-02-21,13,236.0,192.0,1.0,12.705000000000002,16.049,7.0
210339,Oliver Fernandes,TI,pleno,2020-08-18,11,282.0,19.0,16.0,8.437000000000001,3.08,1.0
12435,Brenda Pereira,TI,pleno,2016-01-03,12,206.0,3.0,56.0,6.578000000000001,12.672,1.0
47593,Gabriela Garcia,TI,pleno,2015-03-09,12,130.0,243.0,46.0,1.7380000000000002,0.11,2.0
98623,Liam Pimenta,TI,pleno,2016-10-09,9,187.0,289.0,0.0,12.804000000000002,14.168000000000005,0.0
143999,Rafaela Almeida,TI,pleno,2023-11-17,4,294.0,7.0,4.0,5.764000000000001,5.038,5.0
553516,Manuella Cassiano,TI,pleno,2022-11-21,11,315.0,248.0,37.0,11.979,10.373,3.0
671755,Gustavo Henrique Vasconcelos,TI,pleno,2016-05-28,10,282.0,240.0,36.0,5.764000000000001,15.455000000000002,7.0
906019,Jade Nogueira,TI,pleno,2016-03-30,1,248.0,167.0,25.0,16.060000000000002,7.788000000000001,6.0
851495,Maria Luísa Sales,TI,pleno,2020-02-27,11,132.0,47.0,77.0,13.717000000000002,2.3320000000000003,4.0
120217,Sr. Bryan Moura,TI,pleno,2022-09-02,14,211.0,277.0,14.0,3.5530000000000004,13.189000000000002,0.0
684109,João Guilherme Santos,TI,pleno,2019-05-24,14,287.0,270.0,48.0,14.366,11.759,4.0
838825,Maria Cecília Macedo,TI,pleno,2016-01-19,2,237.0,200.0,93.0,5.236,14.619,7.0
718720,Melissa Sá,TI,pleno,2019-10-24,9,311.0,25.0,69.0,11.044,3.5640000000000005,1.0
363474,Sr. Nathan Barros,TI,pleno,2018-01-30,15,86.0,189.0,3.0,10.835,14.96,3.0
847958,Vicente Dias,TI,pleno,2021-01-04,14,42.0,216.0,8.0,9.361,15.95,0.0
356822,Olívia Mendes,TI,pleno,2018-07-22,3,118.0,260.0,77.0,1.364,4.224,6.0
183398,Rodrigo Cassiano,TI,pleno,2023-12-12,1,303.0,102.0,64.0,10.703,0.451,6.0
51908,Dom Casa Grande,TI,pleno,2019-11-11,8,211.0,13.0,28.0,5.764000000000001,5.775,6.0
797039,Dr. Vitor Gabriel Andrade,TI,pleno,2015-06-03,8,47.0,238.0,8.0,7.843000000000001,7.920000000000001,5.0
693609,Benjamin Silva,TI,pleno,2021-03-28,11,167.0,294.0,88.0,5.808000000000001,12.65,2.0
105479,Benjamin Souza,TI,pleno,2017-03-01,11,115.0,40.0,8.0,7.766,1.089,1.0
648014,Sra. Isabella Sá,TI,pleno,2019-12-17,10,185.0,255.0,33.0,12.859,13.453,4.0
697098,Isaque Castro,TI,pleno,2021-03-25,2,121.0,58.0,15.0,12.067000000000002,8.019,1.0
751300,Yasmin Novaes,TI,pleno,2017-06-26,1,229.0,66.0,59.0,14.597,2.387,1.0
649436,Mirella Rezende,TI,pleno,2020-12-23,14,201.0,277.0,70.0,4.807,12.144,5.0
703462,Ana Porto,TI,pleno,2017-12-25,1,84.0,312.0,40.0,8.14,11.616,1.0
117493,Sr. João Miguel Guerra,TI,pleno,2020-10-28,2,282.0,17.0,92.0,10.175,7.81,7.0
76812,Bella Cunha,TI,pleno,2019-05-03,13,231.0,291.0,62.0,1.4410000000000005,1.639,11.0
354760,Bruna Leão,TI,pleno,2015-07-09,1,177.0,71.0,83.0,7.216,3.102,5.0
878756,Sra. Ana Lívia Monteiro,TI,pleno,2020-03-17,2,154.0,56.0,92.0,2.398000000000001,2.9480000000000004,8.0
368969,Ravi Ramos,TI,pleno,2021-12-17,13,233.0,171.0,83.0,8.36,7.535,0.0
803570,Pietro Mendonça,TI,pleno,2021-02-28,3,151.0,63.0,36.0,11.066,13.662,1.0
525101,Enrico Duarte,TI,pleno,2019-03-05,3,114.0,218.0,52.0,11.121,9.306,11.0
678038,Sarah Silveira,TI,pleno,2023-03-26,8,283.0,225.0,7.0,2.805,12.661,1.0
35404,Ana Beatriz Lopes,TI,pleno,2019-10-21,10,327.0,5.0,26.0,1.617,8.184000000000001,7.0
458349,Lara Cavalcanti,TI,pleno,2020-12-09,7,243.0,58.0,83.0,0.6050000000000001,13.101,8.0
604252,Maria Isis Carvalho,TI,pleno,2019-03-02,12,236.0,182.0,93.0,3.872,5.170000000000001,3.0
620370,Rhavi Campos,TI,pleno,2018-03-22,6,190.0,121.0,89.0,12.243000000000002,11.605000000000002,4.0
570615,Ana Laura Castro,TI,pleno,2022-02-09,13,316.0,58.0,70.0,16.005000000000003,14.762,7.0
231341,Agatha Pinto,TI,pleno,2018-03-24,4,62.0,70.0,77.0,2.596,5.5440000000000005,5.0
992037,Eloá Viana,TI,pleno,2022-07-29,2,322.0,33.0,90.0,9.812,4.466,7.0
671822,Ester Silva,TI,pleno,2018-04-13,14,232.0,49.0,17.0,16.368000000000002,1.375,2.0
468876,Sr. Davi Lucas Vieira,TI,pleno,2023-04-15,14,202.0,143.0,62.0,4.444000000000001,12.683,6.0
914953,Sr. João Vitor Souza,TI,pleno,2015-03-28,14,242.0,262.0,94.0,0.121,8.415000000000001,1.0
239941,Dra. Maysa Gomes,TI,pleno,2015-09-09,10,266.0,150.0,67.0,5.247,5.181,4.0
451796,Lorenzo Cunha,TI,pleno,2022-01-07,15,166.0,321.0,53.0,1.342,12.287,8.0
909575,Lorenzo Castro,TI,pleno,2020-12-30,6,220.0,201.0,91.0,2.8160000000000003,11.253000000000002,6.0
908174,Beatriz da Costa,TI,pleno,2021-08-24,8,310.0,90.0,15.0,9.152,13.332,2.0
873399,Dr. João Lima,TI,pleno,2015-07-04,13,154.0,325.0,79.0,15.543000000000005,11.187,8.0
557335,Rodrigo Cassiano,TI,pleno,2022-05-21,9,198.0,211.0,45.0,2.002,9.207,8.0
180409,Allana Montenegro,TI,pleno,2022-08-16,8,196.0,158.0,72.0,15.18,13.332,6.0
203142,Lucas Gabriel Monteiro,TI,pleno,2017-02-06,11,161.0,101.0,15.0,5.027000000000001,11.11,9.0
261869,João Carvalho,TI,pleno,2023-01-06,2,248.0,237.0,95.0,16.126,10.131000000000002,4.0
457340,Allana da Rosa,TI,pleno,2015-11-18,12,292.0,292.0,13.0,7.623,1.617,8.0
483762,Brenda Castro,TI,pleno,2021-01-24,7,258.0,22.0,53.0,5.06,14.454000000000002,5.0
172425,Srta. Ana Beatriz Aparecida,TI,pleno,2018-07-01,12,13.0,321.0,59.0,3.245000000000001,9.713,5.0
956171,Nicolas Farias,TI,pleno,2016-09-03,7,173.0,14.0,71.0,9.603000000000002,14.707,2.0
752997,Sr. Luiz Fernando Nunes,TI,pleno,2019-12-29,5,243.0,202.0,78.0,8.91,15.587000000000002,8.0
469406,Theodoro Novaes,TI,pleno,2021-07-14,15,170.0,191.0,90.0,3.531,3.586,3.0
649948,Yago Cavalcante,TI,pleno,2015-12-20,7,14.0,205.0,33.0,5.852000000000001,5.401000000000001,2.0
486975,Sophia Cavalcanti,TI,pleno,2022-09-09,12,46.0,17.0,75.0,11.033,5.907000000000001,11.0
785882,Srta. Yasmin Silva,TI,pleno,2015-01-31,4,73.0,234.0,50.0,11.77,8.899000000000001,3.0
948562,Ana Júlia Lopes,TI,pleno,2023-07-23,14,114.0,280.0,97.0,0.957,10.087000000000002,0.0
384943,Augusto da Conceição,TI,pleno,2021-07-26,11,15.0,73.0,88.0,7.414000000000001,10.164,2.0
364309,Jade da Costa,TI,pleno,2020-09-18,3,324.0,176.0,6.0,2.387,6.446000000000001,4.0
103427,Ana Júlia Fogaça,TI,pleno,2015-03-14,7,168.0,279.0,88.0,15.521,0.308,4.0
392974,João Guilherme da Luz,TI,pleno,2019-10-13,9,132.0,161.0,77.0,0.022,2.068,1.0
126946,Isadora Martins,TI,pleno,2016-09-23,8,44.0,213.0,37.0,0.5940000000000001,7.612,6.0
746686,José Miguel Rezende,TI,pleno,2023-02-25,2,320.0,102.0,9.0,14.96,7.304,7.0
108958,Dr. Vicente Borges,TI,pleno,2021-02-07,2,17.0,172.0,35.0,13.706,0.495,7.0
302173,Fernando Albuquerque,TI,pleno,2020-12-01,13,144.0,1.0,17.0,14.201,2.189,3.0
649332,Anthony Melo,TI,pleno,2017-07-30,6,206.0,57.0,17.0,12.034,7.689000000000001,7.0
979514,Bryan da Rocha,TI,pleno,2021-01-18,9,100.0,322.0,86.0,10.659,2.728,6.0
221542,Juan Rezende,TI,pleno,2022-10-24,1,114.0,95.0,7.0,8.712,8.063,2.0
762249,Srta. Ana Carolina Porto,TI,pleno,2017-02-09,9,7.0,257.0,52.0,8.569,8.866000000000001,7.0
771133,Nina Gonçalves,TI,pleno,2022-03-18,10,115.0,203.0,2.0,15.554000000000002,0.957,11.0
805714,Thales da Luz,TI,pleno,2015-07-05,1,144.0,149.0,78.0,1.914,6.8420000000000005,2.0
866151,Kamilly Costela,TI,pleno,2015-08-12,13,279.0,222.0,29.0,5.775,7.579000000000001,11.0
21132,Dra. Júlia Aragão,TI,pleno,2023-12-18,6,36.0,253.0,9.0,8.393,10.989,4.0
368831,Ana Vitória Nunes,TI,pleno,2022-12-08,11,48.0,200.0,34.0,8.041,2.0570000000000004,1.0
27642,Elisa da Paz,TI,pleno,2021-12-15,10,196.0,77.0,67.0,2.0570000000000004,16.357,6.0
631441,Vinícius Pastor,TI,pleno,2016-03-25,14,220.0,211.0,91.0,4.059,3.047,2.0
243415,Benjamin Teixeira,TI,pleno,2021-05-18,1,265.0,136.0,2.0,8.426,10.351,9.0
124429,Maria Liz Caldeira,TI,pleno,2016-08-20,8,62.0,34.0,70.0,9.042000000000002,15.07,3.0
612598,Milena Costa,TI,pleno,2015-05-02,13,7.0,325.0,2.0,7.931000000000001,15.719,9.0
226834,Julia Fernandes,TI,pleno,2021-09-04,2,326.0,66.0,23.0,0.539,3.707,8.0
428247,Sr. Rael da Cunha,TI,pleno,2021-03-12,7,192.0,239.0,31.0,12.144,9.031000000000002,1.0
21720,Sra. Olivia Pereira,TI,pleno,2017-12-06,14,162.0,237.0,12.0,2.563,5.621,4.0
29346,Samuel Castro,TI,pleno,2016-05-08,14,315.0,5.0,52.0,6.325,12.1,0.0
205440,Rael da Luz,TI,pleno,2021-06-16,9,56.0,20.0,47.0,8.085,9.79,3.0
53904,Camila Cavalcanti,TI,pleno,2021-02-20,2,135.0,59.0,6.0,4.917,13.057,2.0
509311,Ana Júlia Pereira,TI,pleno,2020-09-25,5,62.0,330.0,84.0,11.517,13.915,11.0
855707,Maria Liz Rezende,TI,pleno,2016-11-13,3,112.0,119.0,24.0,15.961,1.7050000000000003,7.0
240458,Juan Cassiano,TI,pleno,2021-09-20,14,93.0,75.0,5.0,4.840000000000001,14.663000000000002,1.0
636730,Vitor Hugo Sá,TI,pleno,2021-12-18,4,292.0,124.0,41.0,13.464000000000002,10.989,2.0
270220,Pedro Miguel Carvalho,TI,pleno,2018-07-04,4,130.0,236.0,31.0,13.761,1.562,4.0
546815,Maria Clara Jesus,TI,pleno,2017-05-10,2,244.0,97.0,8.0,0.5830000000000001,5.456,5.0
662767,Melina Camargo,TI,pleno,2017-06-19,12,254.0,224.0,81.0,9.504,16.104000000000003,7.0
58286,Brenda Ferreira,TI,pleno,2016-12-17,4,156.0,231.0,41.0,8.338000000000001,15.895,3.0
383064,Maysa da Rosa,TI,pleno,2015-06-17,6,305.0,106.0,91.0,8.129,8.558000000000002,3.0
790713,Pedro Henrique Costa,TI,pleno,2021-10-20,7,277.0,53.0,75.0,6.908000000000001,4.125,5.0
794504,Sr. Thomas Sá,TI,pleno,2023-07-29,13,205.0,191.0,67.0,12.419,7.458000000000001,3.0
162556,Pedro Lucas Aparecida,TI,pleno,2015-12-09,8,132.0,166.0,12.0,12.881000000000002,5.4670000000000005,3.0
891136,Cauã Moura,TI,pleno,2021-06-27,7,247.0,154.0,44.0,16.137,2.662,9.0
893867,Ester Duarte,TI,pleno,2019-09-06,7,306.0,191.0,51.0,15.466,7.216,8.0
821565,Arthur Miguel Sales,TI,pleno,2015-02-26,14,282.0,62.0,81.0,15.686000000000002,1.122,4.0
87107,Valentim Câmara,TI,pleno,2022-06-07,8,235.0,93.0,47.0,5.588000000000001,15.213,1.0
902366,Pedro Miguel Pimenta,TI,pleno,2021-10-27,1,188.0,105.0,30.0,7.634000000000001,5.698,8.0
75829,Joaquim Lima,TI,pleno,2016-09-01,15,53.0,149.0,97.0,2.4970000000000003,14.344,4.0
593586,Oliver da Cunha,TI,pleno,2017-02-28,11,151.0,286.0,7.0,12.452000000000002,0.957,7.0
176840,Pedro Lucas da Luz,TI,pleno,2018-10-12,6,138.0,325.0,88.0,5.2250000000000005,14.377,5.0
34894,Augusto Carvalho,TI,pleno,2021-08-30,14,33.0,223.0,89.0,11.330000000000002,2.9260000000000006,8.0
989427,Ana Júlia Pimenta,TI,pleno,2020-02-27,1,22.0,245.0,78.0,7.645,15.873,4.0
950372,Sra. Larissa Silva,TI,pleno,2023-01-01,15,72.0,231.0,38.0,12.353000000000002,15.609,6.0
101263,Srta. Brenda Sales,TI,pleno,2020-03-28,6,127.0,255.0,8.0,16.313000000000002,8.998000000000001,4.0
461932,Gabriela Machado,TI,pleno,2023-09-12,14,270.0,72.0,77.0,6.105,14.19,4.0
522077,João Felipe Souza,TI,pleno,2018-08-10,7,200.0,137.0,91.0,8.954,12.606000000000002,2.0
354029,Dra. Raquel Camargo,TI,pleno,2021-11-01,2,184.0,315.0,73.0,9.845,8.151000000000002,4.0
7594,Ian Pimenta,TI,pleno,2016-05-11,7,177.0,150.0,48.0,6.754,13.222,2.0
285562,Dante Costela,TI,pleno,2023-10-19,5,269.0,62.0,79.0,8.866000000000001,2.321,11.0
852118,Milena da Cruz,TI,pleno,2015-06-20,13,243.0,313.0,59.0,5.049,4.059,9.0
466594,Bryan Costa,TI,pleno,2015-03-09,9,17.0,67.0,81.0,15.213,11.396,4.0
132382,Alice Nunes,TI,pleno,2017-01-07,1,16.0,53.0,71.0,13.816000000000004,4.928000000000001,0.0
945196,Davi Luiz Vieira,TI,pleno,2021-04-18,13,165.0,254.0,20.0,13.871,8.294,9.0
43173,Gabriel Freitas,TI,pleno,2018-07-18,10,171.0,181.0,6.0,15.026000000000002,0.7040000000000001,11.0
604273,Bento Correia,TI,pleno,2016-11-10,12,119.0,12.0,42.0,1.7270000000000003,11.484,7.0
209764,Liz da Rosa,TI,pleno,2023-11-20,4,94.0,228.0,24.0,8.591000000000001,15.048,1.0
36971,Ana Laura Novais,TI,pleno,2023-12-14,9,178.0,13.0,46.0,2.4200000000000004,8.767000000000001,7.0
808308,Stephany Almeida,TI,pleno,2019-07-21,2,271.0,129.0,17.0,3.806,5.236,2.0
244466,Marcelo Souza,TI,pleno,2021-03-20,13,115.0,7.0,64.0,6.809000000000001,11.792000000000002,9.0
146366,Felipe Costa,TI,pleno,2018-06-01,7,295.0,116.0,27.0,3.399,11.264,6.0
166244,Manuela Sousa,TI,pleno,2021-04-25,5,233.0,147.0,60.0,7.282000000000001,12.507,8.0
817307,Vitor Montenegro,TI,pleno,2020-01-04,13,166.0,99.0,74.0,6.127000000000001,10.923,5.0
374595,Rhavi Martins,TI,pleno,2017-08-28,8,103.0,66.0,96.0,8.195,7.645,3.0
227431,Vinícius Moura,TI,pleno,2018-07-17,4,229.0,237.0,59.0,15.059,6.798,1.0
839008,Aylla Melo,TI,pleno,2023-02-23,14,82.0,209.0,14.0,7.227000000000001,6.699000000000001,4.0
67236,Joaquim Ferreira,TI,pleno,2018-10-01,13,37.0,221.0,57.0,10.604,5.291,9.0
54606,Larissa Aragão,TI,pleno,2019-12-01,7,248.0,3.0,8.0,15.400000000000002,10.714,5.0
718648,Dr. Bento Cirino,TI,pleno,2018-08-07,4,39.0,80.0,39.0,4.422,15.169,4.0
446127,Maria Julia Camargo,TI,pleno,2022-06-25,8,6.0,81.0,4.0,1.287,7.634000000000001,7.0
649489,Srta. Maria Fernanda Câmara,TI,pleno,2020-01-19,2,107.0,102.0,48.0,9.405,3.4320000000000004,4.0
535863,Sra. Sofia Leão,TI,pleno,2023-02-14,11,94.0,58.0,2.0,7.623,12.606000000000002,6.0
506848,Rafaela Costa,TI,pleno,2017-01-28,1,101.0,159.0,36.0,11.484,10.527,2.0
419731,João Guilherme da Cruz,TI,pleno,2019-02-25,3,184.0,226.0,91.0,6.2700000000000005,8.756,7.0
339888,Gabriela da Paz,TI,pleno,2017-01-29,9,37.0,196.0,19.0,3.3880000000000003,10.461,4.0
640729,Benício Marques,TI,pleno,2017-09-04,15,110.0,212.0,24.0,3.0250000000000004,5.885,7.0
787260,Sr. Danilo Oliveira,TI,pleno,2022-07-12,14,161.0,125.0,90.0,4.422,9.636,0.0
178329,Marcelo Abreu,TI,pleno,2020-03-12,12,154.0,292.0,39.0,11.286,8.635,3.0
321768,Maria Isis Farias,TI,pleno,2020-01-01,11,163.0,30.0,78.0,15.301000000000002,3.2890000000000006,9.0
100810,Miguel Cunha,TI,pleno,2017-01-24,11,170.0,73.0,59.0,10.538,10.45,3.0
719092,Vitor Hugo Vieira,TI,pleno,2021-03-31,8,152.0,88.0,59.0,13.035,3.355,8.0
986626,Sr. Otto Andrade,TI,pleno,2022-07-19,4,323.0,264.0,44.0,4.587000000000001,7.172,4.0
840780,Ester Silva,TI,pleno,2019-10-20,9,31.0,15.0,7.0,15.543000000000005,13.761,6.0
60119,Theo Brito,TI,pleno,2020-03-20,4,106.0,188.0,94.0,5.962000000000001,11.066,0.0
102664,Nathan Almeida,TI,pleno,2016-04-21,7,141.0,73.0,2.0,11.165,2.0460000000000003,8.0
873791,Dr. Diogo Moraes,TI,pleno,2016-06-20,8,49.0,303.0,40.0,12.375000000000002,15.169,9.0
915651,Julia Silveira,TI,pleno,2023-12-02,2,82.0,279.0,17.0,6.963000000000001,7.249,5.0
495389,Hellena Vargas,TI,pleno,2016-03-22,15,173.0,119.0,56.0,13.926000000000002,9.427,9.0
547816,Mariane Camargo,TI,pleno,2021-07-30,1,244.0,176.0,7.0,12.364,7.326,9.0
949631,Gael Guerra,TI,pleno,2020-05-16,13,288.0,217.0,60.0,11.253000000000002,2.3320000000000003,8.0
