ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,Tickets_Resolvidos,Tickets_Resolvidos_No_Prazo,Tempo_Medio_Atendimento_Minutos,Porcentagem_Reducao_Custos,Porcentagem_Aumento_Conversao_Apos_Melhorias,Max_Bugs_Criticos
406790,Bárbara Moreira,TI,junior,2020-08-17,3,18.0,184.0,8.0,5.92,3.07,8.0
839457,Ana Lívia Vieira,TI,junior,2023-01-22,1,142.0,72.0,13.0,3.22,1.23,1.0
165491,Srta. Vitória Rocha,TI,junior,2017-02-09,12,234.0,262.0,29.0,6.89,10.31,5.0
589100,Benjamin Novaes,TI,junior,2016-02-25,7,241.0,288.0,82.0,7.14,8.3,8.0
630541,Srta. Gabriela Macedo,TI,junior,2015-11-15,1,266.0,72.0,8.0,0.84,4.03,1.0
437063,Luana Sampaio,TI,junior,2022-03-13,8,203.0,245.0,60.0,13.07,13.18,6.0
305577,João Vitor Azevedo,TI,junior,2020-06-26,7,82.0,100.0,65.0,0.19,12.88,10.0
178342,Gabrielly Campos,TI,junior,2017-03-14,9,131.0,134.0,47.0,2.1,8.17,7.0
252387,Alana Carvalho,TI,junior,2017-11-14,11,111.0,209.0,39.0,4.46,3.38,8.0
544309,Nathan Moura,TI,junior,2021-05-12,8,71.0,255.0,38.0,2.55,12.22,3.0
389023,Josué Moreira,TI,junior,2023-05-10,14,55.0,205.0,69.0,3.31,9.35,4.0
290791,João Felipe Pastor,TI,junior,2021-05-31,12,225.0,146.0,32.0,12.73,1.71,1.0
481293,Sr. Samuel Martins,TI,junior,2022-12-25,3,134.0,63.0,33.0,1.26,2.49,9.0
202672,Elisa Jesus,TI,junior,2017-05-03,2,143.0,247.0,62.0,9.35,9.07,2.0
519939,Sra. Maria Flor Moreira,TI,junior,2015-05-04,7,102.0,95.0,43.0,12.18,11.69,0.0
841063,Sr. Mateus Costela,TI,junior,2021-01-08,7,258.0,238.0,27.0,1.27,8.63,1.0
64948,Ísis da Mota,TI,junior,2019-05-07,1,131.0,294.0,56.0,8.87,10.05,1.0
8125,Ester Sampaio,TI,junior,2023-04-09,11,40.0,54.0,44.0,3.4,10.09,9.0
42589,Allana Teixeira,TI,junior,2017-02-22,3,62.0,196.0,56.0,7.95,14.54,2.0
919145,Liam Almeida,TI,junior,2021-01-23,9,2.0,33.0,88.0,14.98,9.7,2.0
17962,Sophia Campos,TI,junior,2022-11-24,5,252.0,97.0,88.0,9.58,12.03,0.0
644312,Sophia Sampaio,TI,junior,2017-06-18,10,181.0,248.0,35.0,0.13,12.81,5.0
699493,Sr. Mathias Costela,TI,junior,2019-03-18,13,243.0,184.0,48.0,9.57,4.0,6.0
590446,Nina Araújo,TI,junior,2017-07-23,5,81.0,127.0,29.0,10.67,14.16,0.0
288855,Paulo Almeida,TI,junior,2016-05-13,14,124.0,268.0,17.0,10.16,8.1,6.0
677172,Brenda da Cruz,TI,junior,2017-04-09,1,76.0,190.0,0.0,6.26,12.44,3.0
906165,Lucca Oliveira,TI,junior,2023-03-23,2,214.0,118.0,20.0,3.68,2.99,0.0
657236,Pedro Lucas Gonçalves,TI,junior,2021-04-25,8,192.0,4.0,77.0,1.33,0.89,9.0
873860,Lavínia Lopes,TI,junior,2020-09-30,8,203.0,85.0,1.0,6.62,2.79,7.0
233634,Benjamin Moraes,TI,junior,2023-05-02,1,199.0,63.0,80.0,9.99,13.34,5.0
23681,Aylla da Luz,TI,junior,2018-01-04,2,220.0,35.0,38.0,1.04,8.54,3.0
662226,Isadora Montenegro,TI,junior,2018-06-02,7,255.0,147.0,16.0,5.31,10.98,6.0
191860,Ayla Ferreira,TI,junior,2021-09-14,13,274.0,132.0,54.0,8.68,11.81,1.0
549047,João Pedro Sales,TI,junior,2021-03-04,6,258.0,219.0,34.0,0.64,10.82,9.0
499730,Caroline Caldeira,TI,junior,2017-02-16,2,7.0,183.0,56.0,8.64,2.52,9.0
138342,Ana Sophia Siqueira,TI,junior,2022-05-29,8,156.0,260.0,4.0,9.34,4.12,9.0
96801,Emanuelly Carvalho,TI,junior,2022-11-13,13,285.0,259.0,65.0,2.8,9.61,2.0
162170,Isis Silva,TI,junior,2023-08-08,10,163.0,106.0,83.0,0.15,7.45,6.0
911170,Melina Barros,TI,junior,2022-09-25,12,239.0,120.0,87.0,0.38,9.27,5.0
436894,Sr. Luiz Miguel Pires,TI,junior,2017-09-28,15,43.0,15.0,40.0,13.89,14.45,6.0
484779,Isabel Albuquerque,TI,junior,2022-01-08,6,30.0,51.0,81.0,14.63,9.87,2.0
626988,Vitória Cassiano,TI,junior,2019-05-10,6,103.0,228.0,10.0,9.48,12.59,4.0
517716,Oliver Azevedo,TI,junior,2023-01-21,9,291.0,145.0,19.0,7.14,14.17,9.0
681892,Dr. Luiz Otávio Abreu,TI,junior,2015-10-26,2,193.0,152.0,22.0,5.53,12.3,4.0
713879,Milena Silva,TI,junior,2022-09-17,4,3.0,11.0,68.0,11.53,7.11,9.0
299454,Luara Duarte,TI,junior,2020-07-15,7,129.0,279.0,20.0,12.0,3.15,2.0
722348,Theo Farias,TI,junior,2023-05-13,3,32.0,75.0,77.0,11.26,3.53,1.0
754083,Francisco Albuquerque,TI,junior,2019-05-31,13,192.0,174.0,42.0,4.87,4.84,10.0
276742,Lucas Gabriel Moreira,TI,junior,2022-10-30,15,274.0,116.0,67.0,13.8,13.39,10.0
661478,Sr. Mathias Nascimento,TI,junior,2023-02-14,6,225.0,229.0,23.0,9.59,14.04,3.0
762052,Maria Fernanda Novaes,TI,junior,2015-01-24,2,75.0,236.0,72.0,12.85,1.96,4.0
809870,Bárbara Rezende,TI,junior,2020-09-07,6,185.0,186.0,25.0,1.12,13.33,7.0
365535,Bárbara Sales,TI,junior,2023-11-06,2,92.0,210.0,51.0,6.4,14.3,9.0
645386,Melissa Araújo,TI,junior,2022-03-29,1,203.0,188.0,35.0,4.5,12.6,9.0
161920,Sabrina das Neves,TI,junior,2021-08-04,12,269.0,145.0,86.0,6.53,5.03,6.0
748133,Emanuelly da Mota,TI,junior,2022-01-29,4,43.0,104.0,58.0,14.32,14.46,9.0
293094,Beatriz Peixoto,TI,junior,2019-09-15,9,7.0,260.0,81.0,8.66,9.51,10.0
30139,Manuella Monteiro,TI,junior,2020-08-06,14,277.0,239.0,67.0,9.91,8.03,6.0
22838,Maria Fernanda Caldeira,TI,junior,2016-01-05,10,131.0,127.0,44.0,0.48,14.7,7.0
540838,Anthony Gabriel da Rosa,TI,junior,2023-11-05,7,215.0,162.0,16.0,3.73,3.52,9.0
449115,Emilly Macedo,TI,junior,2020-12-07,4,40.0,70.0,3.0,12.47,2.46,7.0
538558,Lara da Conceição,TI,junior,2021-06-17,7,49.0,231.0,80.0,13.81,8.14,4.0
179994,Pedro Lucas Barros,TI,junior,2020-07-15,15,28.0,256.0,33.0,2.75,11.82,4.0
766631,Maria Eduarda Melo,TI,junior,2017-11-04,5,5.0,62.0,16.0,10.25,1.4,6.0
409393,João Gabriel Pires,TI,junior,2018-11-24,14,4.0,170.0,42.0,4.07,8.82,3.0
27668,Otto Barros,TI,junior,2015-08-07,14,4.0,204.0,42.0,1.57,9.91,7.0
272431,Sara da Mota,TI,junior,2017-01-10,4,205.0,202.0,64.0,9.77,6.74,2.0
592716,Ana Clara Aragão,TI,junior,2018-04-07,7,262.0,261.0,58.0,4.23,8.07,7.0
999336,Luana Monteiro,TI,junior,2019-07-25,9,174.0,170.0,35.0,2.87,12.63,10.0
283528,Maria Helena Campos,TI,junior,2015-09-23,12,204.0,251.0,59.0,13.52,9.63,9.0
385663,Dom da Rocha,TI,junior,2015-12-12,3,111.0,120.0,54.0,10.12,14.04,2.0
522857,Isabella Rezende,TI,junior,2021-09-28,2,222.0,128.0,75.0,8.97,0.05,4.0
237619,Agatha Fernandes,TI,junior,2021-04-26,8,264.0,48.0,76.0,4.87,13.03,2.0
890578,Calebe Costela,TI,junior,2016-04-08,14,218.0,233.0,40.0,2.54,13.58,7.0
700822,Dr. Felipe Fogaça,TI,junior,2019-06-01,14,287.0,39.0,79.0,7.45,11.86,6.0
606479,Lunna Pacheco,TI,junior,2023-01-02,4,231.0,250.0,15.0,2.12,3.61,1.0
38297,Srta. Gabriela Montenegro,TI,junior,2016-07-24,6,59.0,86.0,32.0,7.64,0.64,7.0
590231,Igor Freitas,TI,junior,2018-10-29,11,256.0,114.0,51.0,12.69,14.71,2.0
212052,Lorena Pastor,TI,junior,2022-09-28,13,261.0,282.0,42.0,5.07,8.85,0.0
712887,Henry Gabriel da Rosa,TI,junior,2020-03-26,8,76.0,295.0,13.0,2.53,9.95,5.0
407256,João Miguel Pacheco,TI,junior,2022-11-11,2,112.0,168.0,60.0,11.48,11.5,8.0
455036,Kevin Aragão,TI,junior,2022-03-26,1,155.0,135.0,69.0,10.46,2.42,2.0
426287,Milena Aragão,TI,junior,2022-10-22,8,146.0,198.0,41.0,4.65,5.6,6.0
724998,Eloah Oliveira,TI,junior,2021-06-08,4,223.0,27.0,69.0,6.95,4.69,1.0
125988,Davi Casa Grande,TI,junior,2022-06-02,2,30.0,39.0,31.0,0.7,13.75,1.0
63279,Yasmin Cirino,TI,junior,2016-06-12,8,22.0,263.0,62.0,12.59,1.07,8.0
763392,Dr. Arthur Miguel Viana,TI,junior,2022-07-28,12,133.0,259.0,40.0,2.11,8.33,9.0
960121,Srta. Maria Isis Costela,TI,junior,2018-06-04,14,111.0,235.0,61.0,1.52,8.4,0.0
337749,Pedro Vieira,TI,junior,2016-08-22,1,270.0,254.0,23.0,3.89,8.6,1.0
687285,Maria Julia Lopes,TI,junior,2023-08-23,8,88.0,80.0,25.0,7.14,1.82,8.0
255500,Dr. Joaquim Gomes,TI,junior,2017-09-14,11,110.0,3.0,56.0,10.01,6.04,2.0
642045,Luísa da Cunha,TI,junior,2019-09-24,7,177.0,203.0,27.0,14.97,7.62,6.0
287744,Kevin Macedo,TI,junior,2023-06-29,5,104.0,270.0,55.0,7.89,5.95,10.0
664276,Sra. Lavínia Alves,TI,junior,2022-02-07,2,291.0,128.0,71.0,2.0,8.34,10.0
664876,Sr. Caleb Teixeira,TI,junior,2016-01-09,12,101.0,267.0,58.0,14.48,0.06,3.0
385434,Maya Azevedo,TI,junior,2017-06-20,9,216.0,285.0,32.0,7.05,11.16,6.0
220106,Isis Alves,TI,junior,2017-11-23,11,81.0,91.0,50.0,3.42,4.92,9.0
366585,Mariana Leão,TI,junior,2021-06-03,14,72.0,111.0,20.0,6.76,4.6,9.0
233998,Daniela Garcia,TI,junior,2020-02-06,2,97.0,227.0,27.0,9.96,10.88,2.0
546681,Mathias Oliveira,TI,junior,2016-07-31,13,135.0,111.0,3.0,4.13,13.92,9.0
635810,Fernando Sousa,TI,junior,2021-02-28,4,179.0,32.0,69.0,10.34,14.62,5.0
710473,Cecilia Oliveira,TI,junior,2015-07-02,7,249.0,237.0,36.0,11.04,13.71,7.0
152383,João Miguel Fernandes,TI,junior,2016-11-05,13,245.0,186.0,75.0,11.45,2.14,9.0
608949,Enzo Gabriel Borges,TI,junior,2023-12-05,5,153.0,265.0,2.0,11.42,2.95,7.0
771186,Nicole Rezende,TI,junior,2016-11-16,11,10.0,184.0,74.0,12.31,10.86,1.0
303717,Mateus Vieira,TI,junior,2016-10-23,1,196.0,150.0,2.0,10.15,1.03,6.0
544681,Luna Borges,TI,junior,2023-09-19,3,84.0,4.0,57.0,10.67,6.59,5.0
951907,Gael Henrique Monteiro,TI,junior,2016-12-21,2,202.0,143.0,20.0,1.23,12.77,6.0
899838,Raul Ramos,TI,junior,2016-10-22,10,13.0,278.0,26.0,9.25,0.64,2.0
512451,Oliver Alves,TI,junior,2016-08-31,15,6.0,35.0,73.0,4.77,6.39,1.0
591959,Juliana Melo,TI,junior,2015-01-15,12,246.0,227.0,47.0,13.86,10.68,3.0
362561,Lorena Fernandes,TI,junior,2018-09-02,1,157.0,140.0,30.0,5.55,2.84,2.0
482395,Bárbara Andrade,TI,junior,2023-12-16,3,22.0,165.0,65.0,7.42,9.87,8.0
358065,Ana Vitória Campos,TI,junior,2019-11-29,3,281.0,187.0,37.0,12.34,4.21,4.0
657045,Luiz Gustavo Vasconcelos,TI,junior,2016-03-20,11,203.0,94.0,7.0,3.68,4.73,7.0
416007,Ana Luiza Macedo,TI,junior,2017-04-22,4,244.0,225.0,56.0,10.57,9.07,6.0
527490,Caleb Aragão,TI,junior,2018-07-01,15,206.0,146.0,63.0,10.47,11.57,5.0
752250,Dr. Rael Castro,TI,junior,2021-08-02,9,72.0,83.0,39.0,14.49,7.93,3.0
691207,Maria Cecília Abreu,TI,junior,2023-01-21,2,45.0,13.0,68.0,6.44,9.38,6.0
921792,Felipe da Luz,TI,junior,2022-09-11,4,200.0,130.0,33.0,11.65,13.78,3.0
497009,Alexia Fernandes,TI,junior,2019-03-03,14,147.0,96.0,60.0,11.35,10.04,6.0
452872,Vinícius Siqueira,TI,junior,2023-08-22,11,181.0,172.0,73.0,14.45,0.56,7.0
705921,Lavínia Aragão,TI,junior,2016-10-16,15,202.0,185.0,79.0,13.5,8.65,8.0
995914,Dra. Fernanda Pimenta,TI,junior,2022-07-13,2,94.0,199.0,70.0,12.63,0.5,8.0
327176,Isabel Pimenta,TI,junior,2022-03-23,10,137.0,290.0,30.0,3.01,13.34,8.0
319183,Sophie Alves,TI,junior,2019-11-21,12,228.0,297.0,72.0,10.57,11.35,8.0
620035,Catarina Guerra,TI,junior,2021-04-09,4,8.0,248.0,25.0,9.2,2.18,6.0
59377,Giovanna Macedo,TI,junior,2021-06-10,1,246.0,214.0,35.0,12.96,14.65,10.0
268664,Dra. Ana Carolina Moreira,TI,junior,2015-08-17,3,73.0,75.0,87.0,0.18,6.47,4.0
76046,Lorena da Rosa,TI,junior,2022-08-10,14,204.0,275.0,43.0,0.35,12.64,2.0
491680,Dr. Marcos Vinicius Rodrigues,TI,junior,2023-12-16,12,221.0,89.0,13.0,8.12,10.08,4.0
980398,Dra. Bella da Rosa,TI,junior,2015-03-14,1,218.0,164.0,60.0,7.18,8.12,5.0
333128,Ana Cecília Castro,TI,junior,2020-08-01,10,238.0,102.0,79.0,4.65,9.09,8.0
184188,Cecilia Correia,TI,junior,2018-05-07,9,127.0,263.0,86.0,5.85,13.1,8.0
217490,Isabelly da Mata,TI,junior,2015-09-02,13,37.0,91.0,66.0,6.47,3.13,9.0
152395,Sr. Lorenzo Ribeiro,TI,junior,2017-04-11,8,148.0,195.0,12.0,7.29,5.33,5.0
362768,Ravi Souza,TI,junior,2017-08-21,3,206.0,6.0,67.0,9.81,0.11,6.0
368836,Luiz Otávio Ribeiro,TI,junior,2015-04-26,12,114.0,76.0,54.0,0.58,11.08,3.0
136031,Raquel Sousa,TI,junior,2017-09-26,10,270.0,168.0,77.0,8.21,2.01,4.0
429727,Maria Julia Câmara,TI,junior,2021-05-15,12,199.0,18.0,30.0,12.24,11.66,9.0
118174,Nathan Costa,TI,junior,2023-12-16,5,101.0,17.0,20.0,8.44,6.93,1.0
245373,Davi Cassiano,TI,junior,2023-12-08,5,223.0,12.0,22.0,6.12,1.66,6.0
413444,Dra. Nina Correia,TI,junior,2015-04-06,11,15.0,145.0,38.0,5.29,0.14,4.0
338481,Rhavi Costa,TI,junior,2017-03-02,6,51.0,30.0,8.0,7.02,6.61,3.0
259355,Dr. Breno Martins,TI,junior,2023-07-11,14,2.0,228.0,69.0,4.01,3.59,9.0
452127,Pietro Pimenta,TI,junior,2018-05-06,12,56.0,282.0,57.0,7.5,10.09,5.0
91471,Cauã Nunes,TI,junior,2017-11-22,7,156.0,47.0,56.0,3.71,9.07,3.0
370100,Anthony Campos,TI,junior,2023-10-05,6,84.0,142.0,60.0,6.85,14.3,4.0
149067,Bianca Castro,TI,junior,2020-09-15,9,66.0,36.0,6.0,7.94,14.09,3.0
934817,Dra. Ana Júlia Moura,TI,junior,2023-04-06,9,146.0,168.0,65.0,4.95,4.21,4.0
654989,Sr. Cauê Nunes,TI,junior,2015-01-24,9,8.0,205.0,31.0,11.51,2.36,4.0
577598,Júlia Cavalcanti,TI,junior,2016-03-17,15,130.0,48.0,57.0,2.91,8.27,10.0
127601,Elisa Aparecida,TI,junior,2023-08-21,15,257.0,207.0,77.0,7.14,2.42,7.0
203049,Heitor Mendonça,TI,junior,2023-12-22,2,179.0,231.0,33.0,8.19,4.09,6.0
140418,Diego Borges,TI,junior,2018-06-08,10,202.0,141.0,18.0,5.43,9.36,9.0
645810,Luan Mendonça,TI,junior,2019-11-22,10,104.0,65.0,9.0,9.7,11.15,1.0
22508,Levi da Paz,TI,junior,2017-06-23,9,275.0,110.0,58.0,0.58,13.23,0.0
792355,Henry Casa Grande,TI,junior,2023-02-23,13,173.0,5.0,72.0,14.46,14.62,10.0
721008,Dra. Maria Flor Castro,TI,junior,2016-10-01,5,160.0,256.0,52.0,5.17,0.16,4.0
567615,Ana Lívia Casa Grande,TI,junior,2015-03-20,2,122.0,16.0,2.0,9.64,7.94,9.0
249996,Dr. Erick Peixoto,TI,junior,2018-05-07,3,53.0,53.0,18.0,9.82,7.68,8.0
255270,Ana Sophia da Mota,TI,junior,2015-12-18,8,236.0,6.0,41.0,13.34,2.88,8.0
691549,Caroline da Rosa,TI,junior,2015-04-09,10,166.0,273.0,32.0,0.06,2.69,3.0
260161,Heitor Vargas,TI,junior,2022-09-13,12,236.0,246.0,65.0,9.0,4.17,2.0
490849,Laura Sampaio,TI,junior,2017-11-08,2,232.0,238.0,77.0,5.13,1.53,1.0
903087,Benicio Silveira,TI,junior,2023-09-29,8,38.0,109.0,79.0,8.26,1.86,4.0
267696,Nina da Cunha,TI,junior,2015-11-05,11,285.0,142.0,0.0,0.06,1.75,5.0
115868,Rodrigo da Costa,TI,junior,2021-10-21,5,112.0,207.0,28.0,3.3,10.38,2.0
38439,Henrique Albuquerque,TI,junior,2023-02-05,12,283.0,207.0,3.0,0.75,0.14,3.0
649219,Enrico da Cunha,TI,junior,2022-11-22,9,183.0,291.0,67.0,7.01,10.3,9.0
782903,Dr. Fernando Monteiro,TI,junior,2021-04-18,3,168.0,50.0,35.0,13.28,12.99,6.0
392006,Alice Teixeira,TI,junior,2015-01-09,4,221.0,40.0,44.0,7.74,3.3,6.0
976137,Sophia Almeida,TI,junior,2018-07-27,5,246.0,198.0,60.0,5.6,13.75,1.0
298255,Sra. Luísa Andrade,TI,junior,2015-12-23,12,12.0,205.0,1.0,7.14,4.09,1.0
652136,Isaque Borges,TI,junior,2019-10-06,9,41.0,40.0,89.0,7.78,7.8,3.0
56938,Antônio Cassiano,TI,junior,2019-04-03,1,149.0,194.0,16.0,12.54,1.11,7.0
262951,Sophia Ribeiro,TI,junior,2019-03-18,4,15.0,156.0,8.0,6.76,9.59,6.0
457224,Miguel Barbosa,TI,junior,2017-06-25,10,44.0,123.0,82.0,8.31,9.48,4.0
115923,Guilherme Alves,TI,junior,2018-02-17,13,114.0,181.0,12.0,2.59,4.33,8.0
619059,Pedro Lucas Cavalcante,TI,junior,2018-11-07,1,171.0,207.0,73.0,9.89,13.96,7.0
27605,Calebe Dias,TI,junior,2021-03-07,4,76.0,124.0,30.0,9.89,8.0,5.0
980282,Vitória da Rosa,TI,junior,2015-04-30,1,177.0,178.0,31.0,10.4,8.88,10.0
631518,Isaque Campos,TI,junior,2017-03-29,10,94.0,86.0,73.0,10.51,12.93,1.0
61547,Heloísa da Paz,TI,junior,2022-07-29,13,225.0,2.0,75.0,8.5,2.66,2.0
720470,Dra. Ana Luiza Moura,TI,junior,2023-01-03,4,25.0,241.0,34.0,3.85,9.99,4.0
735684,Sophia Costela,TI,junior,2023-11-09,13,129.0,17.0,87.0,12.34,9.29,9.0
963049,Olivia Moreira,TI,junior,2021-06-10,3,11.0,50.0,73.0,13.54,9.47,9.0
276326,Sra. Maria Clara Moura,TI,junior,2018-11-25,3,124.0,271.0,41.0,9.26,5.96,0.0
268989,Diogo da Cunha,TI,junior,2022-03-16,7,261.0,184.0,33.0,10.69,8.76,1.0
89085,Caroline Leão,TI,junior,2015-04-29,6,246.0,293.0,68.0,12.38,7.08,7.0
364184,Dra. Joana Almeida,TI,junior,2017-09-25,7,252.0,98.0,89.0,3.25,12.32,9.0
963205,Samuel Pires,TI,junior,2019-10-07,5,243.0,67.0,71.0,9.85,6.72,3.0
853690,Ravy da Paz,TI,junior,2016-12-25,15,22.0,128.0,53.0,11.1,4.02,5.0
216721,Ísis Cavalcanti,TI,junior,2015-12-30,11,160.0,57.0,36.0,10.11,9.76,4.0
145164,Eduarda Sá,TI,junior,2015-11-04,10,80.0,245.0,3.0,13.76,8.43,10.0
687315,Clarice Jesus,TI,junior,2017-06-14,1,7.0,200.0,5.0,12.31,13.86,6.0
851776,Giovanna das Neves,TI,junior,2017-03-16,6,240.0,182.0,56.0,1.05,10.03,6.0
230575,Sra. Rebeca Monteiro,TI,junior,2019-01-14,4,45.0,236.0,63.0,2.4,10.07,0.0
173332,Ian Campos,TI,junior,2018-07-03,6,71.0,227.0,23.0,4.86,4.19,4.0
204728,Asafe da Cunha,TI,junior,2019-07-06,4,209.0,84.0,75.0,6.32,3.3,1.0
108583,Brenda Mendes,TI,junior,2015-09-26,2,123.0,195.0,62.0,2.6,0.49,4.0
525844,Rodrigo Lopes,TI,junior,2023-08-06,4,115.0,277.0,65.0,9.54,10.97,1.0
195578,Sophia Nunes,TI,junior,2020-02-06,3,197.0,145.0,67.0,13.33,4.32,7.0
157897,Henrique Moraes,TI,junior,2018-02-13,1,39.0,38.0,9.0,4.28,6.85,3.0
577914,Gabriela Cunha,TI,junior,2020-10-18,11,250.0,255.0,54.0,12.92,6.53,10.0
791162,Sr. Igor Casa Grande,TI,junior,2017-10-28,12,66.0,48.0,3.0,13.39,0.98,4.0
359597,Beatriz Machado,TI,junior,2020-08-30,4,200.0,197.0,61.0,11.37,7.18,0.0
83392,Marcela Fernandes,TI,junior,2021-11-12,5,268.0,195.0,36.0,6.9,11.18,4.0
361773,Dr. Luiz Miguel Vargas,TI,junior,2020-09-14,11,97.0,258.0,39.0,2.61,5.87,8.0
272374,Ana Lívia Vasconcelos,TI,junior,2015-02-23,3,232.0,160.0,36.0,14.21,3.21,8.0
523489,Daniel Fernandes,TI,junior,2021-08-16,3,2.0,172.0,6.0,10.86,6.89,7.0
67385,Srta. Cecilia Sampaio,TI,junior,2017-06-07,3,244.0,30.0,61.0,11.97,3.35,10.0
708835,Amanda Rezende,TI,junior,2022-03-13,14,137.0,278.0,62.0,4.54,4.01,6.0
52883,José Moura,TI,junior,2022-03-12,4,134.0,252.0,5.0,5.58,6.47,8.0
564636,Luana Rodrigues,TI,junior,2021-07-01,8,20.0,150.0,32.0,3.04,11.06,0.0
557217,Bianca Peixoto,TI,junior,2018-05-06,5,289.0,86.0,85.0,11.86,7.88,7.0
647299,Melissa Lima,TI,junior,2017-01-12,6,117.0,21.0,82.0,6.58,5.48,8.0
99640,Sra. Ester Leão,TI,junior,2022-03-16,7,277.0,213.0,69.0,4.05,13.38,2.0
375441,Gael Henrique Abreu,TI,junior,2023-04-09,6,280.0,243.0,24.0,4.23,12.87,5.0
465147,Dr. Vinicius da Cunha,TI,junior,2020-08-02,14,191.0,169.0,20.0,0.94,2.8,2.0
144548,Yan Rezende,TI,junior,2017-04-05,15,112.0,227.0,19.0,4.57,6.52,3.0
615101,Sr. Vinicius Lima,TI,junior,2015-09-22,15,46.0,39.0,5.0,7.65,3.65,7.0
530259,Elisa Monteiro,TI,junior,2016-06-23,10,174.0,74.0,51.0,12.06,11.46,4.0
443388,Giovanna Rios,TI,junior,2021-01-06,11,124.0,223.0,60.0,1.69,5.06,2.0
766545,Francisco da Mata,TI,junior,2020-01-16,10,18.0,260.0,84.0,8.2,12.59,8.0
749218,Joaquim Sales,TI,junior,2022-12-19,5,138.0,138.0,64.0,2.52,13.6,6.0
668099,João Miguel Lopes,TI,junior,2018-09-24,12,11.0,217.0,54.0,0.46,2.55,6.0
403691,Heitor Correia,TI,junior,2022-03-04,2,118.0,75.0,20.0,3.01,11.49,9.0
701451,Melina da Conceição,TI,junior,2023-11-09,12,244.0,237.0,53.0,2.58,12.74,9.0
189546,Ian Rocha,TI,junior,2017-02-05,13,267.0,59.0,83.0,6.13,8.11,4.0
549021,Cecília da Costa,TI,junior,2020-07-15,9,81.0,175.0,9.0,8.97,5.03,6.0
702361,Sr. Felipe Rios,TI,junior,2022-07-06,3,261.0,228.0,69.0,4.71,2.44,7.0
852986,Davi Miguel Lima,TI,junior,2023-06-17,4,179.0,213.0,7.0,4.36,7.04,1.0
30231,Heloisa Rezende,TI,junior,2020-07-08,4,62.0,216.0,80.0,14.95,1.54,0.0
322030,Enzo Cavalcante,TI,junior,2023-04-15,12,278.0,185.0,52.0,3.7,4.98,1.0
185500,Maria Helena Novais,TI,junior,2017-03-30,1,221.0,116.0,79.0,11.16,6.21,5.0
317803,Pietro Costa,TI,junior,2016-05-23,2,288.0,136.0,62.0,8.8,2.49,5.0
698357,Lorenzo Gonçalves,TI,junior,2021-05-26,5,63.0,165.0,6.0,11.5,1.89,4.0
698927,Levi Monteiro,TI,junior,2017-07-22,11,60.0,61.0,84.0,0.96,6.44,1.0
998370,Yan Freitas,TI,junior,2019-07-12,1,186.0,133.0,25.0,11.99,7.08,8.0
292751,Matteo Novaes,TI,junior,2016-02-19,4,283.0,221.0,66.0,4.37,12.01,7.0
776275,Srta. Ana Cecília Costela,TI,junior,2018-02-19,10,286.0,256.0,43.0,7.16,9.15,5.0
952187,Alexia Gomes,TI,junior,2020-08-26,10,177.0,111.0,41.0,4.87,2.16,10.0
739699,Sara Rezende,TI,junior,2018-11-17,11,17.0,287.0,30.0,5.61,10.62,4.0
547217,Gabriela Sá,TI,junior,2016-12-11,11,192.0,146.0,58.0,4.53,14.3,2.0
865605,Hellena Freitas,TI,junior,2017-02-25,15,231.0,82.0,53.0,13.83,4.8,1.0
314190,Vitor Hugo Castro,TI,junior,2019-02-08,1,83.0,246.0,51.0,13.24,3.13,2.0
824165,Eduardo Almeida,TI,junior,2022-03-22,9,175.0,24.0,33.0,4.12,10.85,6.0
499351,Fernando Lima,TI,junior,2017-10-27,7,225.0,262.0,85.0,10.87,14.54,2.0
99164,Sabrina Cardoso,TI,junior,2022-12-16,9,126.0,211.0,79.0,8.26,1.07,5.0
810587,Sra. Lara Pereira,TI,junior,2018-07-18,9,122.0,240.0,12.0,10.6,3.67,1.0
836202,Danilo Sá,TI,junior,2019-05-08,11,113.0,21.0,73.0,3.88,14.04,6.0
444461,Maitê Pires,TI,junior,2018-07-10,14,278.0,202.0,70.0,14.42,2.75,6.0
225524,Luiz Henrique Pimenta,TI,junior,2015-10-27,13,286.0,255.0,78.0,9.88,9.27,4.0
253520,Dr. Erick Almeida,TI,junior,2019-03-10,14,249.0,171.0,83.0,10.1,13.6,4.0
986926,Mariane Silva,TI,junior,2015-05-12,7,300.0,286.0,13.0,1.78,6.57,6.0
507812,Srta. Ayla Sampaio,TI,junior,2017-07-10,3,279.0,66.0,56.0,8.62,0.15,6.0
786002,Luiz Otávio Campos,TI,junior,2021-10-08,12,224.0,19.0,7.0,1.73,8.28,7.0
448368,Srta. Clarice Almeida,TI,junior,2016-10-19,3,234.0,69.0,40.0,9.45,4.22,8.0
626010,Thiago Rios,TI,junior,2018-12-12,1,171.0,62.0,56.0,9.57,10.67,7.0
78878,Marina Farias,TI,junior,2017-01-15,11,233.0,15.0,64.0,14.56,12.92,6.0
300125,Caroline Silveira,TI,junior,2022-07-14,7,87.0,287.0,88.0,2.19,14.85,6.0
59044,Dra. Ana Luiza Silveira,TI,junior,2017-07-04,3,188.0,69.0,13.0,10.17,11.55,1.0
