ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,Vendas,Satisfacao_Cliente,Valor_Gerado_Reais
808261,Marcelo Nunes,vendas,pleno,2021-01-31,9,5116.0,4.07,768889.1760000001
990884,Sr. Augusto Fernandes,vendas,pleno,2021-10-20,11,10979.0,1.4630000000000003,486955.271
460491,Sra. Ana Beatriz Casa Grande,vendas,pleno,2015-02-19,15,3213.0,3.63,359014.50200000004
905373,Arthur Miguel Santos,vendas,pleno,2016-07-02,15,115.0,4.686,422794.251
607025,Aylla Pereira,vendas,pleno,2019-11-11,2,1483.0,1.595,406939.852
981349,Joana Gomes,vendas,pleno,2015-08-19,8,10773.0,1.254,932416.8370000002
424991,Gael Henrique Pastor,vendas,pleno,2017-08-11,8,8026.0,2.6290000000000004,441646.953
234262,Otto Pimenta,vendas,pleno,2015-07-19,13,6318.0,3.0690000000000004,115334.098
466832,Sra. Bruna Mendonça,vendas,pleno,2019-12-15,14,1977.0,2.6290000000000004,975774.734
95075,Srta. Jade Nogueira,vendas,pleno,2021-11-12,3,6157.0,0.5830000000000001,869382.3820000001
896124,Pietro Cassiano,vendas,pleno,2023-01-09,6,9308.0,1.87,328318.672
582492,Mathias Cavalcanti,vendas,pleno,2018-10-17,9,1635.0,5.0,371179.90800000005
136775,Cecília Borges,vendas,pleno,2018-07-04,3,2594.0,0.7480000000000001,260444.778
284790,Theodoro Montenegro,vendas,pleno,2022-11-19,15,1679.0,2.189,460132.926
474831,Sophie Barbosa,vendas,pleno,2021-09-03,8,7487.0,0.792,1094518.359
794748,Daniel Rodrigues,vendas,pleno,2023-02-05,9,1115.0,2.728,713335.2160000001
650907,Diego Marques,vendas,pleno,2022-10-16,15,3496.0,0.649,315378.635
36535,Sophia Silva,vendas,pleno,2017-03-26,11,6260.0,3.5970000000000004,465295.864
335611,Sr. Benicio Fonseca,vendas,pleno,2023-09-15,10,1199.0,5.0,991031.283
967557,Catarina Brito,vendas,pleno,2015-12-14,15,61.0,0.154,153604.341
181660,Bianca Souza,vendas,pleno,2017-10-14,15,10674.0,3.905,504320.5200000001
557253,Emanuella Sales,vendas,pleno,2020-06-22,11,4125.0,3.2890000000000006,1079223.321
155532,Thomas da Rocha,vendas,pleno,2016-10-19,5,1072.0,5.0,872986.2350000001
228403,Maria Clara Câmara,vendas,pleno,2016-04-13,13,4757.0,1.067,897322.4920000001
627727,Ana Julia Camargo,vendas,pleno,2016-05-24,14,7410.0,4.081,1076457.9430000002
384382,Thales Mendes,vendas,pleno,2019-04-10,12,2791.0,3.487,396987.0080000001
519406,Cauã Barros,vendas,pleno,2018-07-09,5,5647.0,0.946,779137.04
100674,Sr. Benício Duarte,vendas,pleno,2019-12-03,10,8770.0,2.7940000000000005,78173.799
338352,Srta. Ana Clara Costa,vendas,pleno,2016-07-06,6,1476.0,2.849,389696.59300000005
269715,Calebe Barbosa,vendas,pleno,2021-04-23,15,1268.0,0.8580000000000001,923948.465
35462,Vitor Gabriel da Conceição,vendas,pleno,2015-07-24,4,10778.0,0.275,1098366.06
585683,Sara Mendes,vendas,pleno,2017-04-08,12,5089.0,5.0,860854.511
657980,Ryan Abreu,vendas,pleno,2018-07-20,2,9737.0,3.5970000000000004,519433.662
997361,Gustavo da Paz,vendas,pleno,2017-08-08,8,6713.0,4.8180000000000005,225115.71500000003
31640,Maria Flor da Conceição,vendas,pleno,2020-02-16,2,7676.0,3.124,677324.2300000001
176451,Antony Azevedo,vendas,pleno,2022-01-10,4,3975.0,1.815,444117.66300000006
341522,Dr. João Pedro Gonçalves,vendas,pleno,2017-11-06,9,796.0,0.7150000000000001,445957.314
756628,Manuella Albuquerque,vendas,pleno,2018-07-01,5,936.0,3.399,995462.248
75430,Maria Helena Borges,vendas,pleno,2018-11-17,13,1122.0,4.136,258326.585
524971,Sophie Casa Grande,vendas,pleno,2016-12-28,11,247.0,5.0,23662.958
253171,Maria Clara Fonseca,vendas,pleno,2017-01-11,13,85.0,0.055,834928.908
400953,Lorena Vieira,vendas,pleno,2020-10-24,14,5952.0,4.708000000000001,260738.346
924036,Maya Dias,vendas,pleno,2022-03-05,9,10390.0,3.5090000000000003,636233.4660000001
133358,Maysa Castro,vendas,pleno,2020-09-23,1,9784.0,5.0,136389.891
912158,Emanuella Moreira,vendas,pleno,2017-01-16,7,2677.0,4.796000000000001,739865.599
661548,Eloah Abreu,vendas,pleno,2023-10-06,12,7154.0,5.0,367192.155
836303,Srta. Ágatha Duarte,vendas,pleno,2017-07-08,9,138.0,0.6930000000000001,920531.524
626874,Dr. Thomas Ramos,vendas,pleno,2019-03-23,8,2304.0,3.949,34333.662000000004
598268,Lorena Vasconcelos,vendas,pleno,2022-06-27,5,6281.0,2.068,250604.54100000003
939340,Caleb Sales,vendas,pleno,2018-03-24,4,7231.0,4.213,318274.08800000005
572693,Mathias Aragão,vendas,pleno,2016-08-30,13,10111.0,0.176,211035.176
98273,Ana Clara Ribeiro,vendas,pleno,2016-03-17,10,6470.0,5.0,51279.41500000001
699542,José Miguel Lima,vendas,pleno,2019-02-13,1,7768.0,3.8170000000000006,632707.3940000001
186445,Dra. Lorena Vargas,vendas,pleno,2022-09-10,14,7769.0,2.827,367419.448
404134,Enzo Nogueira,vendas,pleno,2023-05-18,10,5261.0,3.245000000000001,202373.974
56180,Esther da Cruz,vendas,pleno,2019-09-17,15,35.0,1.5070000000000003,45419.902
400507,João Gabriel Guerra,vendas,pleno,2017-01-15,3,8175.0,0.7150000000000001,661692.8890000001
577450,Theodoro Pimenta,vendas,pleno,2016-11-23,7,1.0,2.6290000000000004,1063030.925
99390,Heloísa Rios,vendas,pleno,2016-03-20,3,10029.0,3.674,756719.0070000001
388605,Davi Lucca Sampaio,vendas,pleno,2020-07-15,9,9089.0,2.4970000000000003,485891.329
432455,Sophia Albuquerque,vendas,pleno,2023-11-11,14,8037.0,4.356,514235.568
759238,Maitê Campos,vendas,pleno,2020-12-19,12,1607.0,3.2230000000000003,103475.009
369873,Gabriela Santos,vendas,pleno,2020-11-09,12,3434.0,3.773000000000001,173630.347
174177,Luara Albuquerque,vendas,pleno,2020-10-12,2,1118.0,5.0,205129.59500000003
245111,Lorenzo Gonçalves,vendas,pleno,2015-04-27,15,6316.0,2.8600000000000003,152095.66900000002
983788,Sr. Marcos Vinicius da Cunha,vendas,pleno,2017-11-28,7,10649.0,1.1880000000000002,767518.4
184229,Amanda Ribeiro,vendas,pleno,2023-05-28,13,3765.0,0.946,515233.55400000006
922251,Srta. Rebeca Abreu,vendas,pleno,2015-08-21,14,8182.0,4.059,391974.7150000001
815280,João Pedro da Rosa,vendas,pleno,2020-06-14,5,9903.0,2.2220000000000004,538837.882
926828,Sara Pastor,vendas,pleno,2017-11-27,7,9996.0,3.894000000000001,527780.187
859233,Aurora Monteiro,vendas,pleno,2015-12-12,9,2280.0,2.211,714670.66
721851,Heloísa da Cruz,vendas,pleno,2018-10-25,2,7587.0,3.729000000000001,152678.48200000002
436640,Gael da Rosa,vendas,pleno,2017-04-30,3,2486.0,0.473,75336.833
284789,Maya da Cruz,vendas,pleno,2015-05-13,8,3537.0,0.319,108413.723
416177,Benjamin Pinto,vendas,pleno,2018-01-22,2,8112.0,3.5970000000000004,477832.1020000001
219115,Cauã Carvalho,vendas,pleno,2020-05-11,12,2423.0,5.0,849874.8720000001
228770,Théo Barros,vendas,pleno,2022-06-06,2,4233.0,3.2010000000000005,284815.78400000004
94713,Ana Júlia Silva,vendas,pleno,2023-08-08,8,10332.0,4.6530000000000005,50465.921
184709,Apollo das Neves,vendas,pleno,2016-08-09,4,8294.0,1.7380000000000002,802449.12
993661,Ana Luiza Câmara,vendas,pleno,2017-01-27,1,4588.0,0.539,1011113.257
508926,Alexandre Costela,vendas,pleno,2020-10-12,11,5143.0,3.3220000000000005,241153.506
803832,Melina Cassiano,vendas,pleno,2015-12-14,4,1287.0,2.343,471285.1880000001
919537,Srta. Alícia Gonçalves,vendas,pleno,2023-12-01,1,2491.0,1.7050000000000003,382357.27200000006
487391,Théo Sampaio,vendas,pleno,2015-06-03,9,1052.0,1.408,316795.58900000004
714978,Nathan Viana,vendas,pleno,2020-08-27,4,5806.0,2.068,190903.81200000003
605129,Gustavo Henrique Farias,vendas,pleno,2019-06-24,14,420.0,4.301,1073826.391
217361,Murilo Costa,vendas,pleno,2019-12-29,4,5679.0,5.0,937577.795
132125,Kamilly Lopes,vendas,pleno,2020-05-23,4,3384.0,2.761,758323.17
34510,Sabrina Machado,vendas,pleno,2019-04-25,4,7260.0,0.121,460304.9
559312,Dom Camargo,vendas,pleno,2022-09-29,8,10191.0,3.135,312380.805
661625,Maysa Dias,vendas,pleno,2022-08-04,2,3295.0,0.132,945533.083
594120,Manuela Silva,vendas,pleno,2017-12-07,8,10650.0,4.884000000000001,686805.1190000001
858240,Theo Câmara,vendas,pleno,2023-03-10,2,5424.0,2.9700000000000006,995299.943
939187,Antônio Nogueira,vendas,pleno,2016-02-18,15,9645.0,0.781,561113.5970000001
306363,Sr. Enzo Aparecida,vendas,pleno,2020-08-16,7,7789.0,3.905,101172.02700000002
498658,Otto Ribeiro,vendas,pleno,2023-06-29,11,6053.0,1.518,543513.6190000001
348496,Srta. Isabelly Oliveira,vendas,pleno,2015-02-10,11,3593.0,2.618,124847.58000000002
875813,Srta. Ísis da Rocha,vendas,pleno,2020-12-05,10,2904.0,4.565,223299.296
611755,Manuella Ferreira,vendas,pleno,2020-09-01,8,8272.0,3.5420000000000007,833109.354
803161,Vitória Fernandes,vendas,pleno,2017-01-02,3,10645.0,2.871,445355.119
351297,Marcelo Sales,vendas,pleno,2019-08-25,7,2295.0,2.079,1039114.329
529286,Vitor Hugo Andrade,vendas,pleno,2017-12-02,4,7959.0,5.0,357984.55000000005
642764,João Gabriel Ramos,vendas,pleno,2020-04-22,6,7430.0,3.4320000000000004,880720.1150000001
278018,Pedro Henrique Alves,vendas,pleno,2018-02-12,4,9044.0,3.311,919252.994
102761,Pedro Miguel da Rosa,vendas,pleno,2015-08-28,8,7772.0,1.276,142841.798
841166,Maysa Costa,vendas,pleno,2022-10-13,10,5971.0,5.0,976078.708
16306,Diego Cunha,vendas,pleno,2017-02-14,9,6301.0,2.9260000000000006,849441.5930000001
891899,Maria Moraes,vendas,pleno,2020-11-21,2,9449.0,1.7270000000000003,939274.314
474957,Josué Siqueira,vendas,pleno,2021-11-25,4,10182.0,1.628,773668.071
572547,Luara Sousa,vendas,pleno,2022-12-20,15,460.0,1.7270000000000003,284462.47500000003
265767,Ísis Barros,vendas,pleno,2018-07-11,7,7631.0,0.484,1046651.694
752595,Francisco Ribeiro,vendas,pleno,2017-12-25,6,8466.0,5.0,594758.285
416819,Dr. Rafael Fernandes,vendas,pleno,2020-05-08,7,507.0,2.8380000000000005,1099127.788
389568,Natália Viana,vendas,pleno,2018-08-09,9,9124.0,0.495,734888.814
129536,Pedro Miguel da Rocha,vendas,pleno,2016-12-29,9,7631.0,5.0,512097.916
968450,Ana Laura Sampaio,vendas,pleno,2020-02-10,8,10651.0,1.4740000000000002,593037.8960000001
866134,Dra. Stella Gonçalves,vendas,pleno,2021-01-30,13,1114.0,4.235,645428.685
110868,Mateus da Mota,vendas,pleno,2022-10-26,14,678.0,4.972,973699.683
731688,Maria Eduarda Ferreira,vendas,pleno,2022-07-29,8,7766.0,4.257000000000001,814389.8180000001
703710,Natália Gonçalves,vendas,pleno,2017-02-26,8,1687.0,3.883,153170.138
873420,Miguel Fogaça,vendas,pleno,2020-04-16,6,9878.0,0.385,992998.655
60865,Olívia da Cunha,vendas,pleno,2021-03-05,14,3223.0,0.374,392238.704
504751,Ana Beatriz Correia,vendas,pleno,2019-09-10,10,6350.0,2.8160000000000003,140717.632
37319,Dr. Noah Ferreira,vendas,pleno,2022-10-01,11,4481.0,4.378,621878.4660000001
919714,Ana Marques,vendas,pleno,2021-07-17,1,7764.0,3.861,5242.336
148807,Esther Silva,vendas,pleno,2020-10-08,6,3648.0,4.598,392748.312
820033,Francisco Teixeira,vendas,pleno,2018-02-13,10,2185.0,3.399,106196.222
194039,Bella Pacheco,vendas,pleno,2021-06-27,9,8097.0,1.364,245540.658
884063,Sophia Mendes,vendas,pleno,2023-11-24,2,8895.0,1.9470000000000005,1079106.985
238646,Dr. Samuel da Cunha,vendas,pleno,2019-12-01,7,3998.0,4.18,428320.78300000005
977961,Sr. Davi Miguel Leão,vendas,pleno,2018-12-19,4,3896.0,0.561,143439.40600000002
133689,Maria Fernanda Rezende,vendas,pleno,2020-05-24,3,5592.0,1.815,23949.86
848841,Sr. Pedro Henrique Rocha,vendas,pleno,2020-05-27,10,567.0,1.837,33653.103
700584,Clara Cardoso,vendas,pleno,2015-07-10,3,5283.0,0.132,487905.132
59048,Brayan Andrade,vendas,pleno,2023-10-17,7,8614.0,3.795,253244.29900000003
395328,Dra. Maria Fernanda Pereira,vendas,pleno,2022-05-15,4,3125.0,2.6290000000000004,1051955.168
552253,Otávio da Mota,vendas,pleno,2021-10-21,4,2899.0,1.6720000000000002,143550.385
324731,Theo Sousa,vendas,pleno,2016-04-17,8,7252.0,4.609000000000001,918154.358
725075,Davi Lucca Ferreira,vendas,pleno,2020-01-28,2,1747.0,0.8250000000000001,181902.116
321548,Dr. Luigi Correia,vendas,pleno,2022-06-17,6,6257.0,0.484,52660.52
466812,Leonardo Moraes,vendas,pleno,2018-09-27,3,7002.0,4.389,482412.458
444621,Dr. José Pedro Cunha,vendas,pleno,2016-06-07,11,8999.0,0.011,930565.438
976941,Raul Cirino,vendas,pleno,2016-08-10,14,2515.0,4.213,1055317.8790000002
255261,Catarina Pinto,vendas,pleno,2015-12-03,15,2805.0,1.1,867714.595
959836,Guilherme Sousa,vendas,pleno,2015-01-07,7,10410.0,1.881,13819.036000000002
348666,Isabel da Conceição,vendas,pleno,2019-12-24,1,4434.0,0.957,348210.17000000004
357391,Josué da Rosa,vendas,pleno,2020-05-09,3,916.0,0.627,663372.16
627218,Alana Silveira,vendas,pleno,2021-04-23,1,726.0,5.0,1087037.567
713481,Cecilia Monteiro,vendas,pleno,2020-07-06,8,10283.0,2.244,275528.01100000006
924372,Kevin da Luz,vendas,pleno,2017-06-16,10,4374.0,3.586,59508.79000000001
156884,Sra. Maria Alice da Rocha,vendas,pleno,2023-08-03,15,1777.0,0.044,75751.335
998756,Vinicius Nogueira,vendas,pleno,2016-03-05,14,3441.0,4.345000000000001,262672.476
380917,Gael Sousa,vendas,pleno,2020-06-15,5,8895.0,1.518,795381.103
323979,Ana Lívia Novais,vendas,pleno,2020-02-15,11,2663.0,3.3880000000000003,632138.7160000001
662720,Valentim Moreira,vendas,pleno,2016-09-05,3,7036.0,2.761,664296.6440000001
389201,Arthur Gabriel Brito,vendas,pleno,2022-03-06,13,4013.0,3.96,588161.563
528733,Luiza Pinto,vendas,pleno,2017-11-04,15,3018.0,1.5070000000000003,673971.5070000001
884612,Sophia da Rocha,vendas,pleno,2019-06-19,3,2944.0,2.0240000000000005,288596.0
772751,Nicolas Sampaio,vendas,pleno,2023-05-12,1,7333.0,4.642,45752.78400000001
51214,Lucas Jesus,vendas,pleno,2020-07-05,9,9982.0,2.6950000000000003,1081114.221
881103,Nicole Vasconcelos,vendas,pleno,2019-01-01,3,7555.0,4.004,540809.005
415986,Maria Flor da Costa,vendas,pleno,2023-03-01,8,3129.0,1.067,49106.211
929722,Joaquim Cassiano,vendas,pleno,2015-04-26,9,6063.0,2.3760000000000003,820391.077
74636,Valentina da Costa,vendas,pleno,2017-03-12,12,2294.0,1.0120000000000002,50061.242000000006
885436,Lavínia Cavalcante,vendas,pleno,2019-08-07,2,4686.0,4.763000000000001,47814.008
605446,Dr. José Pedro Câmara,vendas,pleno,2020-04-18,13,10071.0,3.2230000000000003,337135.469
840916,Manuella Vasconcelos,vendas,pleno,2017-08-23,7,5797.0,4.807,322802.887
639768,Enzo Farias,vendas,pleno,2023-03-29,1,9845.0,2.244,743054.5980000001
636333,Luna Garcia,vendas,pleno,2018-01-01,1,7243.0,5.0,319092.49900000007
308442,Davi Miguel Pereira,vendas,pleno,2017-11-06,1,1042.0,5.0,623014.689
921272,Sr. José Pedro Albuquerque,vendas,pleno,2015-08-18,15,7878.0,1.881,972708.066
823684,Srta. Heloísa Albuquerque,vendas,pleno,2021-01-24,8,1761.0,0.8470000000000001,1075076.277
229980,Luiz Henrique Sousa,vendas,pleno,2015-02-19,3,1997.0,3.993,567257.79
886601,João Pacheco,vendas,pleno,2018-08-26,9,475.0,4.565,753008.3330000001
100930,Sr. Vitor Gabriel Nascimento,vendas,pleno,2018-09-05,2,9181.0,0.671,604983.885
308636,Sr. Ravy Brito,vendas,pleno,2021-05-07,9,8034.0,3.674,187549.45
872231,Sr. Benjamin Silveira,vendas,pleno,2022-01-18,4,3238.0,2.574,767794.775
932330,Daniel da Conceição,vendas,pleno,2016-12-18,4,3693.0,3.212,828581.7870000001
123507,Igor Santos,vendas,pleno,2023-10-10,9,6215.0,0.121,810259.3730000001
857884,Maria Julia da Rosa,vendas,pleno,2017-06-25,12,2096.0,0.198,441893.045
958677,Noah Nogueira,vendas,pleno,2020-08-22,15,3575.0,0.484,467393.212
62428,Lorena da Cruz,vendas,pleno,2020-04-14,5,9985.0,2.651,609337.949
446183,Anna Liz Aragão,vendas,pleno,2017-03-14,4,2746.0,1.122,659882.2010000001
264381,Enzo Gabriel das Neves,vendas,pleno,2022-07-18,14,10100.0,2.7390000000000003,678739.2480000001
12216,Enzo Farias,vendas,pleno,2017-09-11,4,9021.0,1.4740000000000002,1003614.084
460783,Bella Duarte,vendas,pleno,2022-10-01,9,2229.0,3.0690000000000004,792365.7720000001
585105,Eduarda Macedo,vendas,pleno,2023-08-19,3,3099.0,2.1670000000000003,821527.003
403867,Ester Carvalho,vendas,pleno,2022-05-06,7,7733.0,4.114000000000001,378330.37000000005
577678,Dra. Lívia Gonçalves,vendas,pleno,2023-01-29,8,2489.0,0.7260000000000001,626784.1140000001
589886,Theodoro da Cunha,vendas,pleno,2019-08-28,1,6865.0,4.114000000000001,508388.9360000001
700376,Maria Julia Souza,vendas,pleno,2021-09-14,15,5760.0,1.804,735556.096
241219,Asafe da Conceição,vendas,pleno,2020-05-25,9,4921.0,2.893,18077.499000000003
454778,Lívia Câmara,vendas,pleno,2020-06-26,10,8297.0,0.22,673137.2010000001
370733,Sara Camargo,vendas,pleno,2022-02-19,4,110.0,2.871,31455.193000000003
707587,Juliana Sales,vendas,pleno,2022-09-25,6,904.0,3.2230000000000003,128057.358
894031,Cecilia Ribeiro,vendas,pleno,2021-05-27,5,7452.0,1.9470000000000005,634187.488
748221,Sr. Samuel Vieira,vendas,pleno,2020-01-17,15,988.0,1.034,197117.921
534590,Ana Carolina da Paz,vendas,pleno,2015-01-13,6,1722.0,2.09,542479.927
432726,Bruna Alves,vendas,pleno,2015-03-11,4,9880.0,0.649,426616.322
912860,Sr. Fernando Martins,vendas,pleno,2017-11-18,2,5927.0,0.8910000000000001,31258.975
225767,Arthur da Rocha,vendas,pleno,2020-05-13,6,5030.0,3.751,639005.8620000001
945425,Eduarda Marques,vendas,pleno,2016-11-22,13,7594.0,3.0690000000000004,1050409.514
367725,Maria Flor Machado,vendas,pleno,2016-09-29,4,9320.0,2.783,83809.36300000001
778251,Sra. Helena Guerra,vendas,pleno,2015-07-20,9,7684.0,2.233,863052.8720000001
511873,Sr. José Pedro Camargo,vendas,pleno,2023-02-23,4,8703.0,3.124,175443.73
83573,Isaque da Costa,vendas,pleno,2022-04-09,12,5325.0,4.4110000000000005,966143.97
163243,Agatha Albuquerque,vendas,pleno,2022-07-20,15,9821.0,0.143,945559.208
465706,Murilo Cavalcanti,vendas,pleno,2019-02-14,5,1569.0,0.77,16256.031
833934,Dr. Nathan Martins,vendas,pleno,2016-07-23,6,8913.0,1.628,254605.813
707651,Apollo Correia,vendas,pleno,2016-12-29,14,9656.0,3.872,534539.863
411940,Luna Costela,vendas,pleno,2019-05-04,4,3146.0,0.66,641752.1440000001
937456,Matheus da Conceição,vendas,pleno,2023-09-20,7,2295.0,0.385,110012.947
434579,Ayla Monteiro,vendas,pleno,2021-05-07,13,2234.0,0.352,724038.557
854780,Davi Lucas Câmara,vendas,pleno,2022-07-17,1,9166.0,1.958,118078.91700000002
57080,Luiz Fernando Duarte,vendas,pleno,2015-02-21,8,7040.0,2.9920000000000004,299760.043
862798,Daniel Aragão,vendas,pleno,2017-04-30,2,8028.0,2.2660000000000005,971.619
533381,José Miguel Costela,vendas,pleno,2017-09-03,4,7683.0,5.0,722282.0220000001
96925,Vitor Gabriel Cassiano,vendas,pleno,2021-04-19,1,8489.0,4.73,666377.8
180360,Ester Cavalcanti,vendas,pleno,2023-10-10,9,6729.0,4.378,310241.943
499347,Stephany Pimenta,vendas,pleno,2018-09-06,4,2227.0,1.4410000000000005,728582.393
461723,Maria Sophia Souza,vendas,pleno,2022-02-19,13,9333.0,1.023,269565.582
287209,Leonardo Marques,vendas,pleno,2019-09-01,11,46.0,1.529,745546.714
406623,Sr. Pedro Henrique Moraes,vendas,pleno,2021-10-20,9,10661.0,5.0,512025.62400000007
926420,Maria Liz Abreu,vendas,pleno,2017-07-06,2,5189.0,0.11,552893.957
441377,Sarah Ribeiro,vendas,pleno,2019-04-02,7,3796.0,2.4090000000000003,131272.801
541603,João Vitor Costa,vendas,pleno,2016-01-04,8,2102.0,5.0,508002.462
707327,Ravi Lucca Rodrigues,vendas,pleno,2017-05-18,2,1852.0,1.562,164674.00400000002
839450,Maria Luiza Pastor,vendas,pleno,2016-10-13,13,6537.0,3.608,595151.2490000001
889216,Manuella da Cruz,vendas,pleno,2022-03-31,10,778.0,2.0240000000000005,1044635.1190000002
613420,Julia Fogaça,vendas,pleno,2017-01-13,8,7451.0,2.09,989492.317
902970,Sr. Léo Vasconcelos,vendas,pleno,2021-08-24,3,9760.0,5.0,198360.316
466636,Dra. Melina Oliveira,vendas,pleno,2023-03-26,7,3302.0,3.586,225871.87700000004
476965,Ana Julia Camargo,vendas,pleno,2016-10-14,10,721.0,2.1670000000000003,866330.3550000001
89655,Srta. Brenda Cunha,vendas,pleno,2015-09-16,4,6150.0,3.1130000000000004,846255.1460000001
827284,Hellena Alves,vendas,pleno,2021-10-04,11,146.0,0.539,855832.384
141694,Diego Sampaio,vendas,pleno,2019-05-15,8,4645.0,3.707,287527.658
605626,Benjamin Cavalcante,vendas,pleno,2021-09-24,14,4612.0,5.0,919113.69
193931,Sra. Maria Sophia Sampaio,vendas,pleno,2018-07-15,3,1754.0,2.8380000000000005,1023952.05
927816,Kamilly Santos,vendas,pleno,2015-09-30,13,3021.0,1.936,636131.782
927225,Ana Vitória Araújo,vendas,pleno,2020-10-28,4,4484.0,0.154,220601.08400000003
839625,Theo Lopes,vendas,pleno,2015-12-02,6,10333.0,0.99,50582.741
990673,Sophie Vieira,vendas,pleno,2021-11-13,1,5036.0,0.968,146991.50400000002
330453,Davi Luiz Ferreira,vendas,pleno,2016-12-19,8,6539.0,3.4760000000000004,214419.799
550543,Fernando Mendonça,vendas,pleno,2017-10-01,12,10865.0,3.102,199262.976
92858,Anthony Nogueira,vendas,pleno,2015-03-15,6,3421.0,3.3440000000000003,838835.0080000001
742830,Clara Brito,vendas,pleno,2020-12-08,5,9221.0,0.7480000000000001,129163.276
742757,Lorenzo da Luz,vendas,pleno,2018-07-04,5,3933.0,1.32,481699.482
416598,Enrico Martins,vendas,pleno,2020-01-19,8,1250.0,2.475,958940.521
388168,Larissa Mendonça,vendas,pleno,2017-07-09,3,1478.0,2.805,251574.708
757111,Heloísa Fonseca,vendas,pleno,2021-05-08,1,10362.0,0.253,427771.091
194258,Maria Flor da Costa,vendas,pleno,2022-12-09,14,9725.0,0.286,1064441.972
56591,Pietra Pimenta,vendas,pleno,2017-11-12,5,3685.0,4.378,284876.22900000005
63815,Arthur Pastor,vendas,pleno,2018-04-17,11,2002.0,3.806,1020500.5800000002
222988,Maria Helena Camargo,vendas,pleno,2021-09-17,11,2236.0,4.29,1013195.8760000002
577943,Apollo Pastor,vendas,pleno,2018-01-10,14,1641.0,1.5070000000000003,983783.46
103963,João Miguel Campos,vendas,pleno,2015-12-11,10,6760.0,2.959,169086.37900000002
30600,Emanuel Campos,vendas,pleno,2020-10-10,14,3553.0,1.1550000000000002,1022813.726
390441,Pedro Sampaio,vendas,pleno,2017-11-13,7,10037.0,0.8360000000000001,226375.732
254266,Rodrigo Cirino,vendas,pleno,2018-11-07,14,5606.0,0.803,67026.90500000001
809555,Daniel Abreu,vendas,pleno,2020-09-30,5,3889.0,1.2100000000000002,707509.528
999247,Vicente Cunha,vendas,pleno,2019-10-17,3,5295.0,0.781,1083736.83
938719,Amanda Souza,vendas,pleno,2022-05-09,6,3344.0,4.609000000000001,356101.856
621262,Evelyn Mendes,vendas,pleno,2022-09-14,3,7826.0,5.0,411308.83200000005
644971,Cauã Castro,vendas,pleno,2020-04-03,4,6630.0,1.353,352324.016
606591,Arthur da Cruz,vendas,pleno,2017-11-10,12,90.0,2.255,252199.97000000003
635279,Mateus Pinto,vendas,pleno,2017-11-28,5,8218.0,5.0,129498.017
96662,Davi Miguel da Rocha,vendas,pleno,2015-04-02,12,4843.0,0.55,370662.996
820847,Manuela Pacheco,vendas,pleno,2020-03-15,10,220.0,4.752000000000001,526509.148
798110,Luiz Fernando Nunes,vendas,pleno,2018-12-07,14,7900.0,4.015000000000001,90921.655
444512,Bianca Caldeira,vendas,pleno,2019-11-23,1,1454.0,2.1670000000000003,1066506.309
289853,Maria Cecília Caldeira,vendas,pleno,2022-07-19,2,160.0,0.649,469658.23300000007
682107,Isabela Borges,vendas,pleno,2019-03-07,4,2761.0,1.4300000000000002,850719.2650000001
224322,Renan Rodrigues,vendas,pleno,2020-08-12,13,10221.0,2.233,839204.839
905836,Ana Laura Cirino,vendas,pleno,2016-03-21,4,10650.0,2.431,305611.438
185124,Vicente Teixeira,vendas,pleno,2016-05-27,8,2712.0,5.0,106998.661
450596,Ana Júlia Nunes,vendas,pleno,2019-10-04,15,17.0,1.309,328601.68
834578,Isaac da Mata,vendas,pleno,2015-05-12,9,10418.0,3.993,1078622.8860000002
691188,José Abreu,vendas,pleno,2021-09-15,12,3100.0,4.433000000000001,477725.83100000006
923126,Maria Clara Sousa,vendas,pleno,2016-07-06,13,5989.0,3.4980000000000007,514404.0770000001
53047,Sra. Alícia da Rosa,vendas,pleno,2017-05-28,3,8895.0,3.355,367475.867
407620,Luara da Costa,vendas,pleno,2017-12-13,6,833.0,4.301,512949.8330000001
387917,Matteo Sampaio,vendas,pleno,2022-02-03,2,3435.0,2.772,833269.7890000001
830454,Srta. Caroline da Rosa,vendas,pleno,2017-07-25,11,3610.0,0.8360000000000001,784407.6900000001
784625,Benício Caldeira,vendas,pleno,2021-09-19,12,2709.0,0.121,592112.7080000001
274482,Enzo Gabriel Porto,vendas,pleno,2020-07-02,13,3601.0,5.0,311829.05600000004
731172,Ana Clara Gomes,vendas,pleno,2022-06-27,9,2879.0,0.946,236669.81800000003
430382,Nathan Sampaio,vendas,pleno,2022-02-26,15,2437.0,3.0690000000000004,863885.8470000001
934035,Pedro Câmara,vendas,pleno,2023-04-01,7,6249.0,2.035,243972.79500000004
36503,Leonardo da Mota,vendas,pleno,2018-01-09,5,9170.0,0.5720000000000001,816151.2810000001
712525,Ana Liz Teixeira,vendas,pleno,2021-10-05,2,5800.0,4.015000000000001,619428.7880000001
183564,Henrique Araújo,vendas,pleno,2022-12-17,10,10166.0,0.8140000000000001,126440.325
249184,Felipe da Cunha,vendas,pleno,2022-11-24,10,2451.0,1.4960000000000002,299583.64700000006
507550,Catarina Garcia,vendas,pleno,2015-02-10,5,3855.0,1.4740000000000002,855781.4980000001
