ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,Tickets_Resolvidos,Tickets_Resolvidos_No_Prazo,Tempo_Medio_Atendimento_Minutos,Porcentagem_Reducao_Custos,Porcentagem_Aumento_Conversao_Apos_Melhorias,Max_Bugs_Criticos
628872,Luiz Fernando Marques,TI,senior,2015-02-17,15,199.0,192.0,64.0,20.475,19.83,10.0
305596,Sr. Luiz Gustavo Lopes,TI,senior,2015-04-24,14,274.0,103.0,37.0,20.88,11.745,15.0
776249,Luiz Felipe Jesus,TI,senior,2015-01-29,11,112.0,210.0,94.0,15.435,18.9,3.0
930669,Yan Barros,TI,senior,2022-09-24,15,237.0,88.0,48.0,12.375,4.965,10.0
268402,Maria Costa,TI,senior,2015-02-11,1,435.0,288.0,3.0,9.615,1.845,7.0
78002,Dr. Guilherme Rezende,TI,senior,2015-10-07,9,150.0,54.0,85.0,0.5700000000000001,4.59,9.0
975538,Dr. Noah da Paz,TI,senior,2018-07-25,4,424.0,30.0,129.0,10.725,18.93,10.0
272555,Laura Cunha,TI,senior,2020-05-24,6,357.0,367.0,99.0,0.8699999999999999,2.73,7.0
667229,Leonardo da Cruz,TI,senior,2023-09-01,8,352.0,384.0,130.0,8.895,14.475,3.0
979257,Valentina Duarte,TI,senior,2020-08-20,9,169.0,327.0,16.0,11.67,6.495,15.0
762670,Nathan Castro,TI,senior,2022-02-08,14,198.0,345.0,63.0,14.94,20.34,13.0
400814,Benício Jesus,TI,senior,2020-12-09,1,343.0,292.0,94.0,2.055,5.4,4.0
266882,Gustavo Barbosa,TI,senior,2019-11-01,9,313.0,444.0,102.0,1.125,3.285,0.0
197905,Ana Sophia Caldeira,TI,senior,2022-05-30,7,148.0,198.0,84.0,13.95,3.18,3.0
804758,João Felipe Abreu,TI,senior,2017-08-11,3,382.0,0.0,109.0,5.88,2.91,6.0
79532,Ana Sophia Farias,TI,senior,2016-09-25,5,34.0,33.0,43.0,22.185,1.32,6.0
708554,João Gabriel Porto,TI,senior,2023-11-21,8,235.0,129.0,18.0,17.43,9.135,15.0
157452,Alexia da Rocha,TI,senior,2019-10-05,1,147.0,109.0,75.0,8.73,20.43,15.0
190175,Dr. José Azevedo,TI,senior,2021-02-28,11,52.0,325.0,16.0,12.330000000000002,1.215,6.0
582674,Lara Pereira,TI,senior,2023-10-14,6,97.0,432.0,9.0,12.48,5.595,6.0
913308,Aylla Cunha,TI,senior,2017-08-07,4,426.0,232.0,1.0,2.325,8.28,6.0
144308,Henry Gabriel Pastor,TI,senior,2015-05-27,15,444.0,315.0,114.0,18.78,14.04,9.0
924904,Bento Siqueira,TI,senior,2020-09-18,7,237.0,264.0,25.0,18.285,21.78,9.0
658200,Anthony Almeida,TI,senior,2023-09-17,9,177.0,315.0,126.0,4.050000000000001,17.16,3.0
651659,Bruna Teixeira,TI,senior,2023-02-27,5,199.0,265.0,54.0,0.105,3.09,4.0
308254,Gabriel Campos,TI,senior,2019-11-13,14,373.0,165.0,133.0,19.125,0.5700000000000001,1.0
561465,Yago Sales,TI,senior,2015-10-01,6,7.0,435.0,7.0,21.675,17.205000000000002,13.0
719346,Bento Garcia,TI,senior,2020-07-16,5,214.0,193.0,24.0,1.7399999999999998,19.365,4.0
684639,Sr. João Vitor Cavalcanti,TI,senior,2019-02-25,9,267.0,238.0,61.0,11.91,20.37,0.0
742648,Luiz Fernando Silva,TI,senior,2019-08-11,7,298.0,348.0,103.0,3.18,21.72,0.0
520963,Emanuel Casa Grande,TI,senior,2017-02-09,5,94.0,226.0,108.0,8.22,18.75,0.0
489979,Maria Luiza Santos,TI,senior,2020-05-14,1,223.0,427.0,54.0,20.145,19.5,7.0
824514,José Abreu,TI,senior,2017-04-12,10,240.0,69.0,46.0,5.055,7.605,12.0
343174,Luiz Gustavo Freitas,TI,senior,2021-09-06,5,397.0,78.0,40.0,21.105,19.950000000000003,1.0
871600,Clara Almeida,TI,senior,2018-04-28,13,40.0,6.0,127.0,21.135,10.785,6.0
221691,Ayla Andrade,TI,senior,2020-02-17,2,190.0,118.0,1.0,2.715,21.165,4.0
665332,Natália Ramos,TI,senior,2018-11-22,15,75.0,322.0,19.0,5.76,15.735,0.0
500137,Hellena Silva,TI,senior,2017-11-24,15,201.0,78.0,72.0,0.255,3.255,9.0
23164,Stella Vieira,TI,senior,2015-07-11,8,187.0,249.0,7.0,17.79,18.765,0.0
978943,Anthony Vieira,TI,senior,2016-05-22,10,115.0,244.0,97.0,5.625,20.745,6.0
483940,Luan Rios,TI,senior,2020-06-06,13,322.0,10.0,132.0,4.11,13.38,4.0
875157,Hadassa Pereira,TI,senior,2020-11-15,2,222.0,274.0,109.0,6.465,2.985,4.0
976782,Isis Sampaio,TI,senior,2016-04-26,4,181.0,382.0,27.0,4.845,5.1,0.0
12000,Fernanda Fonseca,TI,senior,2015-06-11,13,6.0,196.0,12.0,12.69,6.779999999999999,1.0
375603,Sr. Ian Rocha,TI,senior,2019-03-18,6,175.0,421.0,21.0,7.59,16.905,12.0
717892,João Lucas Macedo,TI,senior,2016-11-07,1,33.0,289.0,97.0,17.009999999999998,0.945,12.0
940884,Cauã Pacheco,TI,senior,2020-06-25,9,184.0,372.0,40.0,14.145,8.040000000000001,7.0
942966,Ana Laura Moura,TI,senior,2016-06-05,15,250.0,376.0,133.0,22.125,9.54,4.0
835232,Lorena Gomes,TI,senior,2016-01-25,5,120.0,268.0,94.0,5.58,7.665000000000001,12.0
724558,Elisa Rezende,TI,senior,2018-08-12,14,414.0,291.0,33.0,13.725,14.46,6.0
539673,Lucca Pinto,TI,senior,2015-07-11,2,30.0,381.0,87.0,19.11,22.41,10.0
448685,José Pedro Casa Grande,TI,senior,2016-06-30,12,21.0,178.0,3.0,11.925,4.14,4.0
246960,Dr. Ravi Albuquerque,TI,senior,2020-03-12,12,160.0,196.0,9.0,3.3000000000000003,4.53,9.0
356773,Rhavi Duarte,TI,senior,2017-01-28,5,442.0,132.0,31.0,21.33,14.955000000000002,6.0
772679,Dra. Bella Peixoto,TI,senior,2019-04-17,6,225.0,298.0,7.0,11.205,19.65,0.0
610910,Maria Martins,TI,senior,2023-04-08,5,438.0,385.0,91.0,9.705,6.720000000000001,1.0
435753,Apollo Cavalcante,TI,senior,2015-06-14,11,283.0,327.0,6.0,9.39,14.55,4.0
803436,Gustavo Rodrigues,TI,senior,2023-07-10,5,291.0,394.0,21.0,8.52,1.605,6.0
359896,Rebeca Rocha,TI,senior,2020-09-17,13,228.0,435.0,91.0,20.61,3.45,9.0
908268,Luana Cassiano,TI,senior,2020-09-18,11,237.0,355.0,102.0,7.305,19.38,7.0
287473,Theodoro Vieira,TI,senior,2018-08-11,12,256.0,274.0,36.0,19.32,15.06,6.0
404204,Bella Marques,TI,senior,2020-10-02,8,246.0,61.0,87.0,3.825,19.26,9.0
535373,Ágatha Andrade,TI,senior,2015-12-23,4,174.0,171.0,46.0,1.92,22.185,13.0
947428,Mirella Camargo,TI,senior,2018-12-22,10,219.0,22.0,112.0,19.005,6.87,3.0
822511,Maria Luiza Gomes,TI,senior,2018-04-13,7,295.0,174.0,126.0,21.345,4.7700000000000005,3.0
839017,Maria Sophia Oliveira,TI,senior,2015-11-24,13,222.0,400.0,40.0,17.34,15.36,0.0
289620,Eloá Vasconcelos,TI,senior,2021-02-13,12,354.0,153.0,132.0,13.365,8.100000000000001,15.0
171791,Clarice Pastor,TI,senior,2019-03-12,12,367.0,157.0,78.0,10.845,8.129999999999999,10.0
400392,Isabella Albuquerque,TI,senior,2022-09-25,14,324.0,108.0,106.0,22.425,3.69,7.0
408665,Rodrigo Cunha,TI,senior,2015-07-06,2,295.0,66.0,52.0,18.435,3.81,13.0
667591,Julia Castro,TI,senior,2021-11-16,1,48.0,382.0,109.0,12.885,12.765,10.0
302275,Marcos Vinicius da Paz,TI,senior,2019-04-25,3,25.0,373.0,127.0,21.33,15.345,13.0
191622,Júlia Monteiro,TI,senior,2019-04-05,8,10.0,420.0,111.0,10.695,9.375,10.0
495242,Noah Nunes,TI,senior,2023-09-07,5,411.0,310.0,49.0,8.115,0.885,3.0
950354,Sr. João Abreu,TI,senior,2017-02-08,10,394.0,372.0,70.0,12.21,13.65,6.0
351880,Maria Isis Almeida,TI,senior,2021-08-18,11,369.0,100.0,94.0,21.51,13.335,13.0
908823,Nathan Martins,TI,senior,2018-10-09,11,273.0,394.0,31.0,17.895,9.225,6.0
255978,Dom Nogueira,TI,senior,2023-04-01,5,132.0,405.0,73.0,13.29,11.49,3.0
683795,Sra. Caroline Abreu,TI,senior,2016-04-05,7,450.0,187.0,82.0,9.3,5.265,13.0
849167,Theodoro Carvalho,TI,senior,2016-05-30,8,195.0,295.0,33.0,5.07,3.72,12.0
632585,Levi Fernandes,TI,senior,2023-12-05,6,303.0,321.0,82.0,3.495,20.700000000000003,9.0
287913,Gabriela Mendes,TI,senior,2023-04-13,9,157.0,169.0,82.0,1.44,6.42,7.0
508487,Dr. Lorenzo Cassiano,TI,senior,2022-05-02,3,363.0,337.0,60.0,4.035,14.55,3.0
380185,Emanuel Vargas,TI,senior,2016-05-28,9,247.0,259.0,73.0,9.54,4.74,15.0
462505,Isabela Sales,TI,senior,2018-04-16,9,171.0,295.0,115.0,16.950000000000003,22.305,6.0
509707,Srta. Stephany Siqueira,TI,senior,2022-06-14,4,445.0,309.0,34.0,9.0,1.6350000000000002,1.0
395245,Maria Fernanda Dias,TI,senior,2020-08-07,6,252.0,157.0,118.0,4.53,21.27,7.0
804558,Léo Duarte,TI,senior,2017-07-04,10,136.0,138.0,25.0,18.615,15.495,9.0
591409,Pietra Martins,TI,senior,2022-12-16,7,390.0,40.0,79.0,3.87,10.32,7.0
833120,Hellena Peixoto,TI,senior,2023-12-12,2,325.0,333.0,28.0,15.255,21.78,9.0
310489,Maria Isis Pacheco,TI,senior,2023-02-17,11,51.0,199.0,115.0,12.39,12.81,10.0
340533,Gabriel Farias,TI,senior,2017-06-15,4,33.0,394.0,100.0,16.544999999999998,5.8950000000000005,15.0
229660,Dra. Bella Vieira,TI,senior,2017-02-02,10,199.0,262.0,72.0,7.485,19.32,13.0
186654,Paulo Mendonça,TI,senior,2018-03-10,14,240.0,57.0,19.0,20.085,7.800000000000001,9.0
902116,Ísis Silva,TI,senior,2022-03-30,4,76.0,291.0,133.0,5.595,13.125,1.0
484695,José da Mota,TI,senior,2023-01-28,11,340.0,346.0,99.0,14.475,20.97,15.0
365652,Mirella Cunha,TI,senior,2020-02-16,15,142.0,186.0,105.0,19.5,9.465,7.0
680825,Mathias Cavalcanti,TI,senior,2015-04-21,1,226.0,9.0,49.0,2.0250000000000004,8.865,0.0
829766,Renan Alves,TI,senior,2019-10-05,10,216.0,247.0,57.0,1.92,10.245,15.0
524402,Aurora Monteiro,TI,senior,2018-08-07,14,195.0,247.0,1.0,14.085,6.404999999999999,9.0
576531,Maria Liz da Rocha,TI,senior,2019-08-16,10,378.0,9.0,64.0,2.985,4.83,4.0
385288,Anthony da Paz,TI,senior,2020-12-10,10,304.0,169.0,127.0,15.72,9.03,10.0
668469,Sra. Cecilia Porto,TI,senior,2021-04-21,15,393.0,279.0,133.0,7.965,11.595,3.0
182420,Beatriz da Cunha,TI,senior,2020-06-08,10,340.0,58.0,36.0,0.165,7.68,0.0
213058,João Felipe Duarte,TI,senior,2022-09-06,12,157.0,64.0,124.0,5.415,3.285,10.0
548775,Hadassa Sampaio,TI,senior,2019-09-20,3,318.0,406.0,21.0,21.09,12.06,13.0
37080,Sophie Leão,TI,senior,2023-02-03,14,346.0,271.0,27.0,7.965,19.47,4.0
249471,Hadassa Moreira,TI,senior,2016-12-31,13,235.0,126.0,57.0,17.88,16.169999999999998,13.0
51666,Stephany Freitas,TI,senior,2016-09-11,11,403.0,349.0,67.0,0.4349999999999999,6.39,12.0
675868,Luiz Fernando Nunes,TI,senior,2023-05-24,2,49.0,100.0,7.0,15.66,13.98,15.0
605925,Antonella Correia,TI,senior,2019-07-01,15,115.0,39.0,115.0,8.91,9.81,0.0
85048,Ana Vitória Aparecida,TI,senior,2020-10-04,9,316.0,309.0,69.0,10.335,17.985,7.0
524743,Eduarda Cavalcanti,TI,senior,2016-02-20,5,450.0,24.0,133.0,0.15,9.36,10.0
676241,Anna Liz Fonseca,TI,senior,2016-04-07,7,157.0,79.0,10.0,13.53,15.945,13.0
894681,Bruno Freitas,TI,senior,2021-11-17,11,213.0,229.0,12.0,9.405,7.845000000000001,3.0
501350,Sr. Luiz Felipe Mendonça,TI,senior,2016-03-10,15,153.0,124.0,55.0,9.93,4.29,3.0
581999,Arthur Miguel Pinto,TI,senior,2021-05-18,6,288.0,241.0,69.0,15.945,11.385,3.0
534588,Thomas Cavalcante,TI,senior,2017-02-14,12,91.0,414.0,82.0,22.155,15.675,3.0
114947,Antonella Campos,TI,senior,2021-11-27,5,351.0,57.0,30.0,10.305,18.165,10.0
438496,Joana da Cunha,TI,senior,2021-05-23,5,196.0,448.0,19.0,7.665000000000001,18.69,1.0
983424,Valentim Viana,TI,senior,2023-05-22,4,225.0,45.0,97.0,19.62,11.505,13.0
328970,Emanuelly Rezende,TI,senior,2019-06-29,8,61.0,123.0,33.0,19.695,2.835,6.0
554922,João Guilherme Vieira,TI,senior,2017-09-11,4,237.0,109.0,0.0,13.755,2.985,4.0
860995,Gustavo Henrique Teixeira,TI,senior,2021-01-17,4,415.0,274.0,100.0,3.765,12.72,10.0
683019,Letícia Gonçalves,TI,senior,2016-06-16,8,66.0,24.0,94.0,10.005,7.290000000000001,15.0
587048,Dr. Rodrigo Novais,TI,senior,2019-05-26,9,34.0,213.0,121.0,12.705000000000002,21.795,1.0
378739,Thomas Aragão,TI,senior,2016-11-19,7,256.0,360.0,124.0,13.32,15.015,4.0
891120,Gabriela Souza,TI,senior,2015-01-27,5,118.0,234.0,3.0,14.94,2.55,10.0
161050,Maria Eduarda Novaes,TI,senior,2016-04-18,14,6.0,265.0,42.0,7.995,5.19,1.0
684164,Liam Montenegro,TI,senior,2023-03-06,8,42.0,358.0,24.0,3.015,8.805,13.0
449432,Evelyn Pires,TI,senior,2020-05-31,14,78.0,238.0,21.0,19.095,16.98,3.0
246678,João Correia,TI,senior,2020-02-29,8,310.0,184.0,78.0,3.24,11.595,9.0
643885,Eloá Campos,TI,senior,2023-07-06,11,318.0,267.0,133.0,7.605,13.815,1.0
202200,Eloá Moreira,TI,senior,2018-09-27,2,322.0,189.0,109.0,19.74,4.455,9.0
121556,Enrico Vargas,TI,senior,2022-07-30,12,307.0,429.0,25.0,18.3,16.89,3.0
69843,João Gabriel da Costa,TI,senior,2023-04-09,11,432.0,271.0,70.0,10.755,9.96,10.0
917047,Heloisa Correia,TI,senior,2023-04-04,11,268.0,286.0,48.0,11.745,9.945,12.0
141346,Matheus Caldeira,TI,senior,2018-12-29,13,18.0,348.0,30.0,9.87,5.07,3.0
942879,Isabella Azevedo,TI,senior,2015-05-01,14,27.0,300.0,9.0,20.475,9.24,10.0
257983,Isaac Correia,TI,senior,2017-03-27,15,153.0,147.0,112.0,2.28,4.38,12.0
832601,Elisa Novais,TI,senior,2022-01-17,14,9.0,282.0,31.0,6.6000000000000005,0.105,13.0
631143,Maria Fernanda Pires,TI,senior,2023-11-02,10,403.0,96.0,48.0,2.115,1.6350000000000002,12.0
59353,Manuella Aparecida,TI,senior,2016-08-25,14,372.0,37.0,70.0,9.975,8.129999999999999,10.0
169997,Ísis Rocha,TI,senior,2016-04-26,2,225.0,316.0,73.0,15.36,11.34,6.0
459416,Sophia Araújo,TI,senior,2020-08-13,3,106.0,334.0,90.0,2.01,11.1,12.0
7596,Sr. Mathias Costela,TI,senior,2021-01-12,7,94.0,163.0,27.0,5.205,9.015,10.0
93103,Ágatha Cassiano,TI,senior,2022-03-08,7,24.0,270.0,79.0,13.755,16.169999999999998,1.0
145591,Pedro Viana,TI,senior,2021-10-30,9,333.0,348.0,73.0,12.06,17.79,0.0
22313,Isaac Rocha,TI,senior,2017-05-14,2,190.0,297.0,64.0,13.544999999999998,9.9,15.0
70964,Ravi Lucca Lima,TI,senior,2022-02-18,5,147.0,130.0,124.0,20.700000000000003,14.385,12.0
17862,Laís das Neves,TI,senior,2022-07-26,15,375.0,111.0,78.0,9.57,10.41,1.0
410690,Heitor Rezende,TI,senior,2018-10-30,10,135.0,31.0,67.0,8.535,10.755,7.0
539183,Ana Julia Correia,TI,senior,2022-08-13,6,241.0,99.0,93.0,2.73,6.15,12.0
225120,Maria Isis Monteiro,TI,senior,2018-04-11,9,202.0,28.0,64.0,1.395,9.405,10.0
456799,Sarah Rezende,TI,senior,2018-07-02,7,108.0,292.0,33.0,19.86,3.375,4.0
786704,André Dias,TI,senior,2021-10-01,6,262.0,256.0,27.0,17.085,15.915,3.0
770899,Dra. Rafaela Cavalcanti,TI,senior,2017-10-15,4,288.0,7.0,79.0,6.735,5.115,12.0
702288,Otto Ferreira,TI,senior,2016-01-30,2,84.0,16.0,94.0,12.915,17.145,12.0
772784,Maria Laura Aparecida,TI,senior,2018-11-09,12,247.0,421.0,93.0,9.675,10.74,4.0
675976,Natália Porto,TI,senior,2021-09-26,13,376.0,390.0,1.0,3.315,5.565,15.0
363230,Theodoro Cassiano,TI,senior,2019-03-03,10,13.0,115.0,33.0,7.665000000000001,7.709999999999999,6.0
133179,Sra. Melissa da Costa,TI,senior,2018-06-21,13,108.0,7.0,84.0,15.78,17.19,7.0
906589,Elisa Cavalcante,TI,senior,2015-11-29,11,448.0,411.0,1.0,4.965,18.705,0.0
139668,Jade Nunes,TI,senior,2018-05-26,15,211.0,154.0,66.0,9.24,9.435,15.0
111835,João Felipe da Mota,TI,senior,2023-01-17,2,295.0,387.0,76.0,17.865000000000002,18.345,15.0
550733,Evelyn da Cruz,TI,senior,2018-03-12,4,99.0,123.0,112.0,13.26,1.98,3.0
97039,Lorenzo Monteiro,TI,senior,2020-10-24,7,274.0,1.0,13.0,7.695,15.419999999999998,6.0
72130,Sr. Guilherme Guerra,TI,senior,2022-04-09,15,27.0,136.0,42.0,14.37,13.485,13.0
808596,Ana Julia Sales,TI,senior,2015-10-06,14,355.0,37.0,16.0,21.42,14.580000000000002,6.0
99553,João Barbosa,TI,senior,2021-12-14,12,219.0,123.0,64.0,17.34,10.575,10.0
506530,Isaque Pires,TI,senior,2018-12-11,8,51.0,222.0,69.0,13.5,4.065,0.0
305744,Yago Castro,TI,senior,2015-03-13,6,57.0,192.0,76.0,8.175,19.83,6.0
726986,Dra. Maria Isis Vargas,TI,senior,2020-02-21,6,96.0,166.0,109.0,21.525,0.12,10.0
251821,André Aparecida,TI,senior,2019-02-18,10,96.0,280.0,21.0,14.385,4.83,7.0
214238,Maria Isis Cassiano,TI,senior,2022-07-24,4,414.0,112.0,22.0,17.745,11.145,3.0
842926,Arthur Miguel da Mata,TI,senior,2016-07-22,2,163.0,444.0,75.0,17.759999999999998,7.605,13.0
200828,Murilo Ramos,TI,senior,2021-07-19,12,303.0,129.0,91.0,3.015,3.255,15.0
354200,Clarice Cassiano,TI,senior,2023-11-13,7,331.0,45.0,90.0,18.81,2.685,1.0
74981,Enrico Nunes,TI,senior,2015-01-12,11,343.0,151.0,78.0,2.655,20.46,3.0
122365,Catarina Borges,TI,senior,2019-10-04,13,396.0,87.0,108.0,20.865,0.915,6.0
343804,Vitória Cunha,TI,senior,2018-12-03,12,172.0,13.0,48.0,4.53,2.4000000000000004,13.0
886382,Isaque Oliveira,TI,senior,2020-03-23,14,78.0,399.0,108.0,7.92,9.72,13.0
269046,Mathias Siqueira,TI,senior,2021-01-08,3,252.0,166.0,21.0,0.6000000000000001,3.705,4.0
249598,Sr. João Vitor Nascimento,TI,senior,2018-11-11,11,166.0,81.0,37.0,9.81,18.225,12.0
788134,Sr. Dante Cavalcante,TI,senior,2017-01-06,13,105.0,223.0,10.0,8.084999999999999,20.145,10.0
78453,Rodrigo Ribeiro,TI,senior,2023-07-14,11,229.0,39.0,25.0,18.87,1.35,9.0
33065,Bento Carvalho,TI,senior,2016-11-01,5,195.0,343.0,40.0,5.34,13.77,1.0
448367,Sra. Esther Jesus,TI,senior,2022-11-13,1,358.0,114.0,69.0,18.42,0.4649999999999999,6.0
202772,Ravi Lucca Leão,TI,senior,2017-02-20,8,129.0,18.0,124.0,7.290000000000001,2.1,9.0
257489,Paulo Gomes,TI,senior,2019-12-10,2,438.0,255.0,93.0,21.78,19.44,6.0
480147,Alice Abreu,TI,senior,2017-08-04,15,87.0,201.0,105.0,17.94,16.02,3.0
83574,Pedro Lucas Campos,TI,senior,2023-05-26,8,417.0,195.0,132.0,8.370000000000001,11.94,1.0
194449,Pedro Lucas Melo,TI,senior,2019-06-08,14,274.0,283.0,42.0,1.14,5.04,0.0
13753,Nina Monteiro,TI,senior,2020-04-18,4,228.0,192.0,1.0,4.785,6.9,1.0
910377,Luan Lima,TI,senior,2019-01-13,12,417.0,354.0,78.0,4.905,21.135,13.0
364060,Luiz Felipe Cirino,TI,senior,2023-05-23,12,42.0,73.0,106.0,17.97,8.879999999999999,9.0
746240,José Miguel Sampaio,TI,senior,2020-11-14,4,315.0,274.0,111.0,6.9750000000000005,20.055,9.0
549542,Sra. Manuella Santos,TI,senior,2018-06-02,11,384.0,348.0,34.0,2.235,8.685,10.0
298260,Letícia Pinto,TI,senior,2020-04-21,13,90.0,22.0,91.0,15.0,18.315,12.0
448555,Dra. Olivia Casa Grande,TI,senior,2015-06-05,11,109.0,312.0,75.0,17.115000000000002,22.17,6.0
640725,Cecilia Oliveira,TI,senior,2016-12-19,5,288.0,291.0,108.0,2.895,7.725,4.0
884610,Sr. João Lucas Marques,TI,senior,2021-01-13,9,120.0,184.0,111.0,9.375,17.865000000000002,9.0
443273,Alana da Cunha,TI,senior,2019-12-12,2,367.0,367.0,66.0,8.865,22.215,10.0
854421,Antonella Aragão,TI,senior,2016-09-23,7,271.0,430.0,54.0,8.834999999999999,3.705,12.0
442863,Dr. Arthur Gabriel da Costa,TI,senior,2018-09-26,6,346.0,210.0,67.0,16.335,7.1850000000000005,9.0
842933,Bella Moreira,TI,senior,2023-06-03,14,160.0,445.0,73.0,3.285,5.49,10.0
526174,Maitê da Costa,TI,senior,2017-04-27,14,405.0,421.0,49.0,17.174999999999997,13.68,9.0
992740,Danilo Vieira,TI,senior,2019-09-22,7,237.0,409.0,48.0,0.36,13.86,4.0
381376,Isadora Castro,TI,senior,2020-12-02,4,217.0,408.0,15.0,1.845,14.79,1.0
22973,Giovanna Pinto,TI,senior,2021-07-23,6,319.0,313.0,132.0,16.080000000000002,0.81,6.0
899923,Ryan Nogueira,TI,senior,2022-02-09,10,51.0,66.0,25.0,18.9,12.525,9.0
419529,Kevin Ramos,TI,senior,2023-09-12,1,325.0,357.0,112.0,15.825,20.1,13.0
612947,Matheus Melo,TI,senior,2017-10-07,11,196.0,219.0,33.0,2.415,11.595,4.0
942194,Vinicius Rezende,TI,senior,2017-07-06,8,427.0,55.0,42.0,13.245,16.14,1.0
937414,Sr. Henry Gabriel Mendonça,TI,senior,2022-01-18,15,277.0,420.0,78.0,21.375,3.615,3.0
814334,Noah Azevedo,TI,senior,2022-12-25,10,141.0,273.0,90.0,9.39,16.544999999999998,4.0
189751,Jade Borges,TI,senior,2022-12-05,1,441.0,298.0,91.0,17.82,9.195,0.0
606677,Srta. Nina Gomes,TI,senior,2019-03-17,10,297.0,426.0,6.0,2.79,8.459999999999999,7.0
748939,Marcela Porto,TI,senior,2022-06-18,5,238.0,205.0,82.0,3.63,14.835,7.0
303872,Aurora Aragão,TI,senior,2017-01-17,12,435.0,327.0,63.0,7.215,9.525,9.0
17621,Maria Cecília Albuquerque,TI,senior,2018-03-03,12,414.0,105.0,22.0,1.185,20.775,9.0
316964,Raquel da Costa,TI,senior,2019-01-18,2,222.0,91.0,130.0,14.955000000000002,16.905,13.0
491350,Kaique Costela,TI,senior,2016-03-06,13,168.0,36.0,24.0,10.185,6.540000000000001,3.0
923049,Ana Sophia Barbosa,TI,senior,2023-10-04,3,61.0,294.0,36.0,17.865000000000002,21.66,4.0
773133,Evelyn Macedo,TI,senior,2022-10-18,14,72.0,121.0,22.0,7.725,9.255,13.0
781015,José Machado,TI,senior,2021-05-30,4,397.0,33.0,25.0,16.935,22.215,12.0
214025,Theodoro Campos,TI,senior,2016-06-30,9,406.0,73.0,72.0,7.665000000000001,21.9,4.0
59186,Yago Pastor,TI,senior,2017-01-03,8,120.0,448.0,108.0,13.515,4.199999999999999,4.0
92037,Enrico Macedo,TI,senior,2016-09-07,5,124.0,7.0,81.0,8.7,21.78,1.0
317492,Maria Sophia Rodrigues,TI,senior,2022-04-27,7,307.0,96.0,15.0,12.105,20.01,10.0
228044,Maria Julia Camargo,TI,senior,2018-06-18,12,346.0,291.0,129.0,1.395,9.39,4.0
660321,Clara Freitas,TI,senior,2019-05-17,5,195.0,424.0,123.0,6.4350000000000005,11.805,12.0
448423,Eduardo Pinto,TI,senior,2017-05-29,5,109.0,112.0,127.0,10.155,8.07,0.0
450228,Clara Cunha,TI,senior,2018-10-23,2,321.0,144.0,28.0,16.44,6.63,4.0
980623,Léo Vieira,TI,senior,2023-04-22,7,97.0,207.0,121.0,15.855,17.235,12.0
918183,Igor da Costa,TI,senior,2020-05-24,11,75.0,157.0,13.0,6.18,20.31,7.0
133803,Camila Melo,TI,senior,2022-10-15,12,195.0,382.0,43.0,9.57,6.4350000000000005,15.0
350460,Kaique Caldeira,TI,senior,2015-05-18,13,100.0,255.0,88.0,8.745000000000001,10.5,10.0
305167,Rebeca Pinto,TI,senior,2019-12-09,14,259.0,0.0,96.0,13.41,21.12,3.0
267683,Luiz Henrique Lopes,TI,senior,2015-03-09,8,99.0,448.0,27.0,8.774999999999999,14.595,1.0
301057,Enzo Gabriel Siqueira,TI,senior,2018-03-28,1,216.0,334.0,40.0,15.645,1.485,12.0
419880,Maria Clara Pires,TI,senior,2023-10-13,1,322.0,73.0,22.0,18.57,17.085,12.0
674864,João Gabriel Gomes,TI,senior,2022-11-03,4,24.0,45.0,55.0,2.715,13.544999999999998,1.0
220981,Enrico Silveira,TI,senior,2023-01-17,12,213.0,447.0,27.0,17.174999999999997,8.625,1.0
733912,Dra. Clarice da Conceição,TI,senior,2021-01-21,4,168.0,186.0,88.0,4.455,2.31,6.0
888606,Evelyn Leão,TI,senior,2020-12-24,8,360.0,430.0,108.0,16.23,7.425000000000001,12.0
444313,Daniel Viana,TI,senior,2023-08-24,14,312.0,105.0,43.0,15.24,4.335,10.0
417372,Ágatha Teixeira,TI,senior,2021-12-03,10,100.0,427.0,39.0,20.895,9.675,7.0
773634,Henry Gabriel Guerra,TI,senior,2023-10-22,15,405.0,369.0,55.0,13.575,5.1,12.0
824520,Miguel Campos,TI,senior,2017-08-24,14,184.0,447.0,31.0,16.23,4.32,0.0
368625,Enrico Lopes,TI,senior,2019-09-28,1,138.0,156.0,28.0,1.395,13.44,6.0
640420,Ágatha Souza,TI,senior,2018-05-02,15,249.0,82.0,70.0,22.47,5.205,4.0
113406,Ana Lívia Gonçalves,TI,senior,2015-07-10,2,354.0,328.0,4.0,16.665,3.465,3.0
35550,Maria Vitória da Costa,TI,senior,2015-04-27,7,252.0,441.0,93.0,14.94,14.895,9.0
205862,Bernardo Vieira,TI,senior,2019-10-28,5,208.0,412.0,36.0,6.735,8.295,15.0
141801,Henry Correia,TI,senior,2015-08-01,5,1.0,439.0,4.0,12.585,14.01,13.0
236536,Thiago Cavalcanti,TI,senior,2021-04-05,2,313.0,337.0,102.0,18.42,5.085,13.0
173501,Sr. Levi Araújo,TI,senior,2021-10-20,4,378.0,304.0,118.0,21.6,7.095000000000001,1.0
813678,Guilherme Siqueira,TI,senior,2016-06-01,10,90.0,28.0,91.0,18.66,8.19,7.0
