ID_Funcionario,Nome,Departamento,Cargo,Data_Contratacao,Treinamentos_Completos,ROI_Por_Real_Investido,Porcentagem_Aumento_Trafego,Porcentagem_Reducao_CAC
503977,Bento Vieira,marketing,junior,2018-09-01,12,6.08,24.13,16.51
221088,Laura Pacheco,marketing,junior,2018-09-03,14,1.78,7.92,1.36
979030,Fernando Nunes,marketing,junior,2017-03-31,6,2.98,24.1,18.34
665239,Marcela Peixoto,marketing,junior,2015-11-23,13,3.7,0.13,14.48
960170,Gustavo Ferreira,marketing,junior,2022-06-24,10,4.04,10.99,15.43
218848,Yago Montenegro,marketing,junior,2022-06-22,14,6.07,4.58,5.27
6501,Marina Cunha,marketing,junior,2020-05-03,11,3.94,26.59,2.13
967775,Agatha Moura,marketing,junior,2021-06-13,15,1.35,14.53,5.91
779458,Eloah Rezende,marketing,junior,2022-07-18,2,0.68,12.24,5.77
254611,Matteo Sá,marketing,junior,2022-05-28,8,4.41,19.76,0.41
168444,Maria Isis Cardoso,marketing,junior,2022-09-02,2,6.0,3.88,4.42
226328,Raul Cavalcanti,marketing,junior,2019-08-09,8,2.05,29.44,24.11
835403,Eduarda Albuquerque,marketing,junior,2021-01-02,6,1.73,5.79,9.48
772545,Sr. Thales Peixoto,marketing,junior,2016-12-02,2,6.62,9.31,17.08
869628,Ana Sophia Sampaio,marketing,junior,2017-04-04,5,0.85,12.16,6.82
568141,Davi Fonseca,marketing,junior,2023-11-08,3,6.25,23.87,23.1
220328,Vitória Cassiano,marketing,junior,2022-01-02,10,4.64,1.34,12.36
489591,José Viana,marketing,junior,2021-07-08,1,2.14,21.53,3.46
476131,Bernardo Almeida,marketing,junior,2016-07-06,12,3.95,24.46,18.66
90245,Dr. Ian Cunha,marketing,junior,2023-11-25,10,3.39,5.73,15.77
9309,José Miguel Novaes,marketing,junior,2020-02-27,7,0.47,26.78,14.16
565353,Henry Costela,marketing,junior,2022-12-10,4,0.62,29.34,20.04
776593,Vitória Moraes,marketing,junior,2018-07-13,2,1.1,12.52,5.6
361066,Sr. Kaique Gomes,marketing,junior,2018-07-08,15,6.0,7.53,15.16
697895,Anna Liz Cavalcanti,marketing,junior,2019-05-02,2,3.41,28.31,17.74
787598,Bella Correia,marketing,junior,2016-01-30,6,5.18,3.93,8.72
2973,Anna Liz Viana,marketing,junior,2018-06-15,8,4.56,2.96,7.9
894144,Calebe Novais,marketing,junior,2016-11-20,7,5.91,6.77,8.39
733069,Luna Abreu,marketing,junior,2022-02-09,12,6.12,2.53,12.91
55909,Francisco Correia,marketing,junior,2015-04-20,6,4.35,8.4,6.94
293402,Anthony da Costa,marketing,junior,2019-09-08,10,6.12,23.0,3.37
637356,Lucca Nogueira,marketing,junior,2020-04-29,6,0.97,2.85,1.3
191680,Julia da Costa,marketing,junior,2019-11-18,7,2.57,9.08,6.48
345557,José Pedro Leão,marketing,junior,2022-07-10,11,4.65,27.05,14.61
734905,Caleb Casa Grande,marketing,junior,2021-07-08,1,3.59,20.71,24.92
215401,Antony Rodrigues,marketing,junior,2022-06-05,10,5.62,24.42,9.34
601363,Aurora Cunha,marketing,junior,2019-10-29,14,3.39,8.95,22.56
309290,Enzo Gabriel da Paz,marketing,junior,2021-07-06,3,1.5,23.62,3.37
143311,Beatriz Duarte,marketing,junior,2017-01-03,3,6.61,20.98,9.74
693108,João Felipe Pimenta,marketing,junior,2016-08-22,4,5.89,28.22,19.75
241911,Maria Alice Brito,marketing,junior,2018-12-29,10,1.33,28.16,9.8
844718,Srta. Ayla Nunes,marketing,junior,2020-07-02,11,2.71,7.44,6.69
399491,Renan Barbosa,marketing,junior,2018-05-06,6,6.18,21.04,1.27
102093,Srta. Bárbara Mendonça,marketing,junior,2019-03-28,11,5.88,17.49,22.36
879185,Ana Julia Farias,marketing,junior,2023-07-27,7,2.88,7.79,6.27
379489,Francisco Albuquerque,marketing,junior,2016-05-25,5,6.52,19.82,17.87
981665,Yan Ribeiro,marketing,junior,2016-08-12,7,6.63,26.49,8.85
840280,Agatha Peixoto,marketing,junior,2023-11-10,5,6.31,16.84,7.05
868154,Lívia Peixoto,marketing,junior,2020-04-06,15,5.19,21.97,19.39
562676,Stella Rios,marketing,junior,2023-04-02,12,5.29,14.22,9.51
153423,Miguel da Luz,marketing,junior,2023-10-21,6,2.59,8.98,19.37
764067,Sr. Henry Gabriel Costa,marketing,junior,2017-05-20,12,4.42,3.44,20.57
691889,Olivia Rezende,marketing,junior,2015-11-16,14,4.77,29.5,14.25
887572,Sr. Davi Rezende,marketing,junior,2020-08-06,11,2.99,9.04,0.14
983045,Benicio Aragão,marketing,junior,2018-01-10,4,3.15,15.03,23.47
106378,Theo Camargo,marketing,junior,2018-01-19,15,1.01,9.92,23.93
315436,Enzo Jesus,marketing,junior,2022-07-18,12,6.31,3.22,2.14
197983,Asafe Souza,marketing,junior,2020-06-09,8,6.43,8.96,0.32
243869,Henry Gabriel Siqueira,marketing,junior,2018-04-16,4,2.19,11.98,22.63
69777,Alana Araújo,marketing,junior,2018-09-03,5,2.88,3.93,2.57
768407,Ana Lívia da Rocha,marketing,junior,2018-07-10,2,4.6,1.6,23.34
507122,Ana Carolina Jesus,marketing,junior,2016-01-17,11,6.35,4.09,17.62
928981,Allana Jesus,marketing,junior,2022-09-27,9,5.63,18.4,8.07
185655,Anna Liz Abreu,marketing,junior,2016-05-04,2,0.64,17.05,22.52
792902,Sr. Leonardo Sales,marketing,junior,2018-10-20,10,6.95,10.4,3.54
488203,Juliana Dias,marketing,junior,2020-05-30,15,4.46,17.33,3.01
823525,Enrico Azevedo,marketing,junior,2015-09-21,5,1.71,24.48,16.18
442859,Gael Henrique Nascimento,marketing,junior,2017-04-06,3,2.27,20.27,23.28
698384,Daniel Siqueira,marketing,junior,2021-10-28,6,0.8,5.23,21.47
888909,Carlos Eduardo Moreira,marketing,junior,2017-12-18,8,3.27,29.09,10.85
662526,Rael Freitas,marketing,junior,2019-11-02,3,1.15,27.46,19.91
328634,Dr. Bento Garcia,marketing,junior,2016-11-20,7,3.19,12.14,12.41
531689,Valentim Farias,marketing,junior,2017-08-07,10,3.64,6.87,0.26
907932,Julia Oliveira,marketing,junior,2016-07-18,4,2.98,15.43,6.09
678066,Sr. Dom Costa,marketing,junior,2021-10-09,5,0.95,10.61,19.42
265450,Sara Andrade,marketing,junior,2017-09-01,1,2.48,14.2,8.96
909341,Matheus Viana,marketing,junior,2016-02-25,9,1.73,2.72,17.17
738031,Leandro das Neves,marketing,junior,2021-11-08,5,0.51,23.09,6.25
894318,Pietro Cardoso,marketing,junior,2020-07-10,6,5.62,16.76,16.43
713487,Srta. Ana Beatriz Barros,marketing,junior,2019-09-05,11,1.47,2.86,9.82
137904,Luiz Henrique Fogaça,marketing,junior,2019-02-08,13,4.74,9.06,6.39
659537,Lunna Oliveira,marketing,junior,2020-09-05,6,3.95,26.39,16.96
349789,Ana Júlia Carvalho,marketing,junior,2020-03-18,8,5.98,10.27,0.71
500528,Anna Liz da Costa,marketing,junior,2022-04-11,4,5.37,20.98,12.99
895612,Maria Júlia Vasconcelos,marketing,junior,2016-12-10,3,0.48,2.61,21.3
196226,Daniel da Cunha,marketing,junior,2015-03-17,15,1.32,5.92,9.21
312762,Isis Melo,marketing,junior,2023-09-05,15,6.14,8.67,18.71
57993,Sarah da Rosa,marketing,junior,2020-10-25,2,1.95,28.96,19.85
863607,Caleb Ribeiro,marketing,junior,2017-02-21,4,0.61,15.54,7.6
736781,Milena Mendes,marketing,junior,2023-05-18,13,2.8,11.94,22.04
168478,Ravi Pires,marketing,junior,2023-01-12,5,1.9,19.38,17.9
930000,Luiza Alves,marketing,junior,2020-07-25,9,5.69,15.91,0.03
399547,Sr. Bernardo Correia,marketing,junior,2023-01-15,13,2.92,22.04,1.31
683131,Henrique Garcia,marketing,junior,2021-11-01,2,4.74,4.37,21.34
438511,Sr. Matteo Brito,marketing,junior,2020-08-19,6,6.49,26.73,0.14
806744,Maria Sophia da Mata,marketing,junior,2018-09-04,15,2.17,5.49,17.2
766558,Sr. João Felipe Marques,marketing,junior,2019-02-11,4,0.53,19.89,10.44
572177,Rebeca Rezende,marketing,junior,2017-05-30,14,5.3,11.8,12.1
899460,Sr. Théo Dias,marketing,junior,2017-09-07,13,4.03,2.6,10.73
231908,Zoe Fonseca,marketing,junior,2017-06-20,8,4.48,16.11,21.41
621959,Melina Rodrigues,marketing,junior,2020-03-01,15,0.49,1.16,23.17
951629,Dra. Brenda Moreira,marketing,junior,2018-05-08,8,6.71,1.57,14.46
607966,Hadassa da Paz,marketing,junior,2015-11-04,12,4.42,9.8,7.13
582457,Evelyn da Mata,marketing,junior,2017-03-20,6,5.51,5.34,6.05
581420,Arthur Miguel Monteiro,marketing,junior,2022-09-21,8,5.79,18.35,14.3
812155,Calebe Almeida,marketing,junior,2018-10-13,13,4.99,23.73,20.36
447427,Cecilia Câmara,marketing,junior,2023-10-16,10,3.32,26.68,13.6
10103,Arthur Miguel Cardoso,marketing,junior,2018-04-02,5,2.26,19.54,23.87
23510,Fernando Fernandes,marketing,junior,2020-05-07,12,5.62,15.11,16.53
346867,Ana Carolina Albuquerque,marketing,junior,2023-11-15,15,5.65,11.59,21.27
526590,Leandro Barros,marketing,junior,2017-08-22,13,2.15,10.57,8.39
135286,Igor Azevedo,marketing,junior,2015-10-23,3,3.55,27.16,9.84
21566,Dra. Julia Sales,marketing,junior,2020-01-09,1,3.3,1.99,2.97
131592,Rafaela da Mata,marketing,junior,2020-10-28,5,2.93,17.93,19.74
198462,Léo Nogueira,marketing,junior,2021-06-25,14,5.27,21.7,9.34
446418,Gustavo Henrique Andrade,marketing,junior,2016-02-24,6,1.94,3.56,2.18
708860,Benjamim Novaes,marketing,junior,2017-04-22,7,4.44,19.51,11.56
595508,Augusto Caldeira,marketing,junior,2018-12-29,9,3.31,27.92,9.21
176270,Maria Júlia Rodrigues,marketing,junior,2015-08-01,14,2.06,26.48,10.97
823502,Davi Luiz da Costa,marketing,junior,2019-10-24,14,2.28,17.56,24.18
400986,Mateus Cassiano,marketing,junior,2021-07-08,13,1.7,26.08,7.98
484500,Luísa Silva,marketing,junior,2021-05-26,4,0.2,22.06,0.54
846655,Luiz Felipe Fonseca,marketing,junior,2017-11-16,13,4.14,0.35,24.94
710887,Maria Fernanda Peixoto,marketing,junior,2023-01-12,14,6.32,4.73,11.89
264322,Gustavo Peixoto,marketing,junior,2019-05-19,9,1.86,12.14,16.79
321034,Maria Vitória Rios,marketing,junior,2017-07-17,3,3.68,23.1,4.44
702572,Dr. Luiz Otávio Fernandes,marketing,junior,2022-12-31,13,1.51,29.73,11.84
49749,Giovanna Pires,marketing,junior,2019-11-03,13,0.61,21.27,8.56
404273,Sra. Sofia Silva,marketing,junior,2020-10-05,9,5.82,6.84,19.67
526828,Maria Fernanda da Luz,marketing,junior,2015-07-07,7,2.52,11.4,13.93
886972,Erick Albuquerque,marketing,junior,2022-07-17,7,2.24,4.93,15.75
225259,Raul Sampaio,marketing,junior,2017-12-06,7,6.71,17.95,2.45
956168,Srta. Cecilia Pinto,marketing,junior,2019-05-19,12,0.07,27.63,16.93
544120,Daniela da Cruz,marketing,junior,2020-06-06,1,6.48,3.86,1.65
750500,Sr. Isaac Lopes,marketing,junior,2018-01-10,12,3.09,25.76,10.99
459935,Maria Eduarda Silveira,marketing,junior,2023-06-08,12,3.43,4.13,19.72
607458,Sra. Ayla Novaes,marketing,junior,2016-11-16,3,4.03,5.51,16.99
26145,Paulo Nascimento,marketing,junior,2020-12-20,4,2.14,21.46,16.76
362717,Cauê Barbosa,marketing,junior,2022-06-07,4,5.28,27.54,1.03
984077,Kevin Barbosa,marketing,junior,2022-02-06,15,5.56,26.1,2.81
922956,Rhavi Novais,marketing,junior,2019-12-17,9,6.58,23.68,17.08
453462,Dra. Nicole Barros,marketing,junior,2016-08-01,7,3.53,24.82,22.53
442391,Davi Luiz Freitas,marketing,junior,2017-09-22,4,5.49,7.41,11.92
988987,Vinícius Moraes,marketing,junior,2020-09-26,1,1.59,28.03,20.44
390406,Ana Luiza Vieira,marketing,junior,2022-09-05,3,2.77,10.44,0.48
166909,Augusto Siqueira,marketing,junior,2023-09-20,5,0.82,16.02,9.3
117147,Thiago Campos,marketing,junior,2020-07-21,13,3.41,13.72,17.7
651688,Fernando Pereira,marketing,junior,2015-05-20,11,6.91,5.94,6.16
900288,Pedro Cassiano,marketing,junior,2019-05-21,5,6.36,8.97,23.25
714,Ana Julia Campos,marketing,junior,2018-02-22,11,6.16,19.5,7.87
347045,Rhavi Pastor,marketing,junior,2022-02-10,6,4.85,22.78,10.79
361192,Sra. Larissa Campos,marketing,junior,2015-06-23,2,6.3,8.19,10.63
502777,Pedro Henrique Jesus,marketing,junior,2020-02-18,11,0.94,11.34,22.57
361798,Dra. Larissa Rodrigues,marketing,junior,2018-10-06,2,6.8,20.58,0.68
526107,Alexandre Viana,marketing,junior,2022-12-28,13,4.0,27.55,10.5
486925,Lívia da Costa,marketing,junior,2016-10-09,6,1.01,28.36,21.27
908326,Ana Liz Siqueira,marketing,junior,2015-01-30,15,5.46,10.52,8.09
506427,Lorenzo Fernandes,marketing,junior,2022-11-15,2,5.35,2.07,13.98
697,Ana Sophia Cassiano,marketing,junior,2016-03-04,13,4.31,22.54,24.76
562358,Maria Fernanda Montenegro,marketing,junior,2015-02-14,3,1.49,1.94,2.49
252037,Dra. Maria Fernanda Rios,marketing,junior,2019-03-05,14,2.18,27.25,3.23
212023,Ana Laura Almeida,marketing,junior,2018-08-07,5,5.89,9.65,16.26
161855,Arthur Miguel Montenegro,marketing,junior,2020-12-22,13,5.36,12.8,1.39
358441,Yan Jesus,marketing,junior,2015-01-29,4,4.53,9.68,21.45
889883,Benicio Marques,marketing,junior,2019-09-13,1,2.21,17.23,13.28
57182,Dr. Ravi Borges,marketing,junior,2022-08-29,2,1.03,6.49,1.33
449498,Marcela Oliveira,marketing,junior,2021-08-07,7,5.77,26.96,19.77
662631,Camila Fernandes,marketing,junior,2023-03-10,12,4.54,18.04,11.49
421065,Mariane Montenegro,marketing,junior,2018-11-01,8,1.87,9.97,12.36
511638,Sra. Ester Vargas,marketing,junior,2022-08-21,10,5.9,28.34,9.42
131326,Isaque Sousa,marketing,junior,2023-04-13,7,2.22,0.42,4.1
668846,Luiz Henrique Freitas,marketing,junior,2022-04-03,11,4.5,2.84,8.83
982915,Ana Beatriz Casa Grande,marketing,junior,2021-12-12,3,6.39,28.91,8.0
313977,Davi Luiz Barros,marketing,junior,2015-12-13,5,0.79,13.1,13.1
496291,Antonella Campos,marketing,junior,2016-11-10,14,3.85,16.07,22.23
85810,Emanuel Leão,marketing,junior,2016-03-11,9,2.0,12.0,19.03
11304,Davi Lucas Rezende,marketing,junior,2019-11-30,12,2.03,20.31,19.05
139824,Jade Costela,marketing,junior,2019-10-28,6,0.47,4.94,11.15
819742,Laís Araújo,marketing,junior,2016-12-15,8,3.41,2.3,9.78
322429,Isabela Moreira,marketing,junior,2018-01-30,13,1.25,20.1,7.06
150251,Sra. Cecilia da Costa,marketing,junior,2023-06-04,5,2.63,1.73,15.65
264567,Dr. Arthur Gabriel Garcia,marketing,junior,2020-12-18,8,2.47,0.25,5.34
806001,João Gabriel Peixoto,marketing,junior,2017-11-25,7,4.74,5.34,7.56
898202,Valentim Caldeira,marketing,junior,2022-09-14,4,1.65,9.09,18.44
262444,Ana Clara Macedo,marketing,junior,2020-11-23,11,5.5,0.24,19.97
41211,Dr. Pedro Henrique Gomes,marketing,junior,2018-06-10,9,5.66,26.52,18.54
445246,Antonella Mendes,marketing,junior,2022-05-07,6,6.28,28.47,11.95
642606,Carolina Abreu,marketing,junior,2019-05-01,7,1.01,21.15,15.46
971482,Esther Cavalcante,marketing,junior,2018-01-25,2,1.0,22.19,20.76
416095,Mariane da Luz,marketing,junior,2021-09-30,4,3.21,14.19,4.89
353257,Dr. Luan Santos,marketing,junior,2020-07-17,2,4.36,6.12,22.79
296275,Heloisa Porto,marketing,junior,2021-07-27,4,1.48,0.86,4.72
599640,Samuel Macedo,marketing,junior,2023-08-27,4,0.98,19.9,23.12
261133,Elisa Mendes,marketing,junior,2019-12-04,10,5.6,22.08,8.58
310261,Alice Pimenta,marketing,junior,2020-01-22,8,6.29,9.58,10.2
18205,Sr. Cauê Araújo,marketing,junior,2021-10-16,11,0.49,13.02,19.09
221334,Fernanda Novais,marketing,junior,2020-10-23,14,1.33,3.12,0.78
421719,Sara Pereira,marketing,junior,2023-09-02,5,0.14,1.82,22.84
689982,Ana Julia Cunha,marketing,junior,2021-05-23,11,1.63,5.36,21.4
499112,Maria Helena Leão,marketing,junior,2016-08-10,5,2.79,15.49,2.98
495933,Calebe Rios,marketing,junior,2015-10-25,2,1.54,15.59,5.43
432152,Bernardo Montenegro,marketing,junior,2018-07-15,14,3.44,15.75,14.44
934443,José Sousa,marketing,junior,2023-05-03,15,3.58,15.46,5.71
107456,Gustavo Campos,marketing,junior,2019-07-24,8,2.46,15.83,22.47
776989,Ester Cunha,marketing,junior,2018-12-02,6,1.58,10.32,18.19
431805,Luiz Otávio Porto,marketing,junior,2015-05-18,3,3.42,16.23,12.41
449343,Anna Liz Cirino,marketing,junior,2015-10-17,15,3.66,20.08,10.34
680280,Francisco Gonçalves,marketing,junior,2015-01-06,3,3.17,6.99,21.21
506102,João Pedro Lima,marketing,junior,2018-08-29,9,5.68,22.25,14.9
487238,Dra. Manuella da Cruz,marketing,junior,2022-03-04,11,0.38,22.47,4.79
256897,Sr. Leonardo Pires,marketing,junior,2020-07-21,1,0.04,16.9,0.61
83945,Leandro Azevedo,marketing,junior,2023-09-02,3,0.04,5.02,22.84
984747,Mariana Cirino,marketing,junior,2021-06-26,9,1.64,9.54,4.06
759277,Caio Casa Grande,marketing,junior,2022-03-16,3,4.79,5.59,15.99
387998,Melissa Andrade,marketing,junior,2015-01-25,8,6.76,12.84,22.83
886836,Sr. Anthony Gabriel Araújo,marketing,junior,2019-03-02,10,1.13,28.04,16.17
267367,Eloá Cavalcanti,marketing,junior,2017-05-25,7,3.07,19.75,11.6
912806,Joana Oliveira,marketing,junior,2020-10-25,13,1.69,13.04,7.46
479001,Maria Fernanda Campos,marketing,junior,2019-01-14,9,5.98,26.25,8.69
688904,Bryan Almeida,marketing,junior,2016-03-25,2,3.82,7.03,8.97
119373,Dra. Mariah Fernandes,marketing,junior,2019-05-20,15,1.44,28.43,17.03
235894,Stella Ramos,marketing,junior,2017-05-22,15,6.27,3.53,22.42
324785,Lucas Sousa,marketing,junior,2017-04-02,9,4.7,17.55,10.28
783696,Srta. Brenda Freitas,marketing,junior,2015-10-15,5,3.59,20.5,20.8
647107,José Pedro Alves,marketing,junior,2021-10-09,7,4.06,16.83,0.76
249802,Maria da Costa,marketing,junior,2015-09-07,2,6.3,23.93,21.84
570932,Maria Isis Machado,marketing,junior,2016-02-28,3,5.4,3.78,9.09
869449,Natália Albuquerque,marketing,junior,2015-05-14,3,0.62,24.2,22.71
687096,Dr. Thales Vasconcelos,marketing,junior,2023-11-29,8,0.41,15.54,6.62
505524,Esther Vargas,marketing,junior,2023-06-18,12,4.62,21.48,15.14
67945,Heloisa Souza,marketing,junior,2021-07-01,5,3.22,21.6,15.46
157848,Ana Luiza Moraes,marketing,junior,2019-08-26,13,1.3,0.69,4.4
256410,Dr. Erick Farias,marketing,junior,2015-08-14,10,6.71,3.22,23.87
968715,Nicole Cavalcante,marketing,junior,2016-09-08,13,0.2,11.46,15.97
611717,Luiz Fernando Martins,marketing,junior,2017-06-07,11,0.82,1.16,19.1
852836,Benjamin da Cunha,marketing,junior,2016-03-11,10,0.21,26.51,5.73
21981,Vitor Hugo Fernandes,marketing,junior,2015-10-23,1,5.66,13.89,15.19
621494,Sr. Gael Costa,marketing,junior,2019-08-08,9,0.53,25.49,11.34
693519,Luiz Gustavo Ferreira,marketing,junior,2017-09-25,8,2.78,28.61,20.71
868638,Srta. Sophie Pinto,marketing,junior,2022-12-14,14,6.39,12.81,14.22
267710,Lucas Gabriel Farias,marketing,junior,2017-03-03,12,6.57,12.71,8.68
645083,Theodoro Campos,marketing,junior,2019-01-06,3,1.08,24.37,18.21
274751,João Gabriel Sousa,marketing,junior,2019-08-25,10,3.86,0.61,11.22
107932,Julia Nogueira,marketing,junior,2019-11-08,4,4.25,18.78,5.48
122179,Emilly Nunes,marketing,junior,2020-10-01,13,3.78,25.66,4.01
617414,Dra. Eloah Nogueira,marketing,junior,2017-03-24,9,4.85,11.72,4.5
631350,Pedro Rocha,marketing,junior,2016-01-09,4,1.31,18.74,17.15
716066,Ana Sophia Costa,marketing,junior,2016-11-28,15,3.83,28.79,0.59
551517,Sr. Rafael Sousa,marketing,junior,2019-02-19,15,6.71,18.35,22.67
740233,Elisa Guerra,marketing,junior,2023-11-10,6,1.91,16.33,0.93
975679,Dr. Erick Fogaça,marketing,junior,2016-08-29,5,3.32,15.32,0.04
390206,José Pedro Aragão,marketing,junior,2017-12-04,7,3.02,12.85,2.03
934377,Dr. Emanuel Vasconcelos,marketing,junior,2022-08-08,1,3.03,20.79,6.9
448422,Daniel Novais,marketing,junior,2022-09-21,9,4.84,4.89,22.85
584481,Eloá Cassiano,marketing,junior,2020-11-24,2,2.05,12.96,11.06
605682,Antonella Barros,marketing,junior,2016-07-30,6,6.31,5.36,13.17
411572,Henry Guerra,marketing,junior,2015-11-02,9,6.44,17.29,22.76
6964,Theo Abreu,marketing,junior,2016-05-15,4,2.72,1.76,17.61
392604,Mirella Barbosa,marketing,junior,2021-04-13,5,5.36,18.3,10.11
516521,Lorena Sampaio,marketing,junior,2016-07-22,2,3.43,0.93,16.23
221781,Sr. Ian Vargas,marketing,junior,2015-09-03,5,4.89,25.17,6.74
95339,Anthony Cardoso,marketing,junior,2017-07-28,11,4.92,11.77,18.55
663562,Asafe da Cruz,marketing,junior,2018-05-04,12,5.97,18.6,22.67
313942,Cauã Novais,marketing,junior,2016-05-24,1,1.67,22.9,3.25
392878,Dra. Valentina da Paz,marketing,junior,2021-10-13,9,6.58,16.54,14.21
666382,João Felipe Viana,marketing,junior,2016-07-16,4,0.45,14.07,1.16
543237,Oliver Sales,marketing,junior,2022-06-12,2,5.41,13.57,2.46
927397,Lavínia Mendonça,marketing,junior,2023-04-21,15,3.45,28.11,5.33
772661,Liz Leão,marketing,junior,2020-11-12,9,4.78,11.35,10.4
898835,Mathias da Conceição,marketing,junior,2019-03-12,9,1.53,6.06,2.72
857459,Amanda Vargas,marketing,junior,2021-05-27,6,5.69,10.7,5.86
349994,Fernando Moreira,marketing,junior,2017-09-21,4,0.59,0.94,13.58
840830,André da Paz,marketing,junior,2022-08-30,12,2.62,2.41,3.55
404941,Luísa Cavalcante,marketing,junior,2021-12-06,7,2.48,8.84,20.73
202628,Alexandre da Mota,marketing,junior,2019-05-04,8,2.66,4.33,11.9
755335,Dr. João Pedro Fonseca,marketing,junior,2016-08-16,9,6.87,3.74,16.02
507894,Bruno Caldeira,marketing,junior,2015-09-08,3,1.68,3.82,5.06
686236,Lucas da Luz,marketing,junior,2021-05-23,14,1.75,1.03,20.83
863485,Ana Sophia Sá,marketing,junior,2021-03-24,7,3.71,1.67,0.68
440631,Luan Souza,marketing,junior,2017-12-09,15,1.31,22.39,24.84
749834,João Vitor Silveira,marketing,junior,2019-11-17,13,5.72,25.87,17.84
528596,Dr. Henrique da Costa,marketing,junior,2015-08-28,8,5.88,25.29,11.63
56136,João Pedro Pereira,marketing,junior,2015-08-07,14,6.9,28.37,13.61
92408,Srta. Yasmin Alves,marketing,junior,2020-05-26,11,3.7,22.56,8.53
805618,Ana Carolina Vargas,marketing,junior,2017-08-08,5,2.03,23.69,14.02
377645,Isadora Melo,marketing,junior,2019-07-04,1,1.73,12.07,23.43
150517,Luigi Sales,marketing,junior,2020-03-17,3,4.34,25.13,24.77
6171,Maria Clara Garcia,marketing,junior,2018-01-04,14,1.01,10.92,14.33
769941,Isaac Cassiano,marketing,junior,2017-04-29,7,2.88,0.9,17.04
644280,Emilly Araújo,marketing,junior,2020-11-15,2,4.46,22.86,22.64
118688,Gabriel da Rosa,marketing,junior,2020-07-03,6,0.39,20.1,4.16
569937,Yasmin Macedo,marketing,junior,2022-04-13,10,3.34,28.47,20.06
734298,Igor Rodrigues,marketing,junior,2022-04-08,2,1.27,29.5,4.61
949935,Juan Fonseca,marketing,junior,2023-02-04,3,0.52,9.75,19.03
933107,Théo Castro,marketing,junior,2023-03-03,13,1.25,1.23,9.55
853142,Liam Siqueira,marketing,junior,2021-08-12,3,3.37,4.34,2.72
858164,Emilly Vargas,marketing,junior,2023-02-21,4,4.61,27.07,24.37
410579,Davi Campos,marketing,junior,2021-12-19,10,3.04,12.22,7.72
968972,Sra. Luísa Moraes,marketing,junior,2023-03-16,8,0.45,20.71,22.26
883093,Liam Cardoso,marketing,junior,2018-10-06,7,4.01,9.84,14.09
475757,Murilo Machado,marketing,junior,2020-02-21,13,3.99,18.1,9.42
398831,Srta. Sara Casa Grande,marketing,junior,2020-03-10,15,0.77,16.08,7.67
102308,Rebeca Barbosa,marketing,junior,2015-08-18,12,5.79,15.74,4.41
646477,Dra. Marcela Teixeira,marketing,junior,2022-03-06,12,6.21,18.83,10.91
868803,José Pedro Correia,marketing,junior,2019-03-02,2,6.75,27.23,18.99
679671,João Miguel Garcia,marketing,junior,2017-06-15,12,4.61,21.44,9.71
405519,Pedro Henrique Farias,marketing,junior,2016-04-24,9,5.23,10.26,20.32
737546,Dante Vasconcelos,marketing,junior,2019-08-05,1,0.84,10.99,13.36
508923,Valentim Azevedo,marketing,junior,2017-08-08,2,2.03,2.69,8.68
721523,Luiz Gustavo Brito,marketing,junior,2015-02-02,15,0.72,29.15,17.66
408325,Gabriela Aparecida,marketing,junior,2017-02-16,6,4.57,20.6,5.33
945804,Dra. Ana Júlia Brito,marketing,junior,2022-06-16,5,2.11,10.15,4.87
66315,Clarice Vargas,marketing,junior,2015-10-19,13,3.88,4.58,1.04
114966,Vitor Hugo Ramos,marketing,junior,2023-02-26,13,3.76,11.03,15.06
335573,Carlos Eduardo Porto,marketing,junior,2016-12-01,2,2.05,23.01,6.57
751849,Matteo Sousa,marketing,junior,2017-08-25,8,6.37,0.36,11.11
536893,Vinícius Jesus,marketing,junior,2015-02-04,10,3.98,21.05,8.27
430556,Luiz Gustavo Rios,marketing,junior,2016-11-27,14,5.19,11.67,14.6
716042,Joana Rodrigues,marketing,junior,2020-12-27,3,2.55,8.4,12.94
380415,Eduardo Freitas,marketing,junior,2018-05-26,3,3.68,21.34,16.74
197910,Maria Alice Cirino,marketing,junior,2021-04-25,9,2.49,18.8,7.01
227932,Julia Fonseca,marketing,junior,2020-12-29,2,0.53,7.63,4.5
290857,Dr. Arthur Miguel Marques,marketing,junior,2017-11-29,7,4.64,18.8,7.91
134805,Maya Melo,marketing,junior,2023-10-24,9,3.08,28.0,20.7
403844,Nathan da Mata,marketing,junior,2016-08-21,2,3.47,17.82,4.63
856611,Gabrielly Moraes,marketing,junior,2020-07-20,8,3.44,23.75,23.07
207731,Rafaela Souza,marketing,junior,2018-02-22,4,1.67,29.8,2.7
752830,Srta. Eloá Nogueira,marketing,junior,2023-04-26,7,5.71,29.89,13.83
531607,Asafe da Rocha,marketing,junior,2019-10-09,8,0.27,1.29,20.69
115466,Sra. Eloah Fogaça,marketing,junior,2022-08-08,9,0.43,17.81,22.06
702046,Gael Henrique Siqueira,marketing,junior,2021-10-07,6,5.08,0.3,10.34
68432,Juliana Cirino,marketing,junior,2023-11-16,15,2.65,4.38,13.43
541217,Kaique Azevedo,marketing,junior,2021-11-22,12,5.24,3.36,4.75
763302,Rafael da Costa,marketing,junior,2017-07-07,6,6.99,1.53,17.44
